name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,risk_free_rate,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,capture_spread,missed_return_while_in_cash,avoided_downside_while_out,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,average_target_exposure,volatility_adjusted_exposure,risk_price_sma_window,risk_drawdown_threshold,risk_volatility_window,risk_max_realized_volatility,risk_sharp_loss_threshold,target_volatility,sizing_window,fallback_asset,fallback_weight,fallback_min_hold_days,fallback_cooldown_days,hybrid_fallback,cagr_20bps,sharpe_20bps,capture_spread_20bps,selection_score,robust_20bps,passes_selection
AAPL_capture_fallback_spy_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.08_vol_0.45_loss_0.08_vol_40_0.15_spy_0.75_fallback_10bps,1.285946946811264,0.1478505511811501,0.15205790895697088,0.9303275796301038,1.0322833389508113,0.5348651482406955,-0.27642584615480614,4,0.6666666666666666,0.7101257445400397,7.812966175550119,0.2652422704930379,0.4285531986792819,-0.06137958587945003,13.964030305481813,0.10967280976381666,-0.17403436239516656,0.10873326811336537,AAPL,capture_train,capture_fallback_spy_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.3972677223340389,0.38229652804813763,0.014971194285901268,0.981232006108558,6.4644810087234905,55.38461538461539,43.0,0.667123287671233,0.17901699778718877,0.35402398101607413,0.6555634516749567,200,0.08,40,0.45,-0.08,0.15,40,SPY,0.75,10,5,False,0.1389050093703592,0.8784059158740274,0.010110134343174038,0.5557605132386805,True,False
AAPL_capture_fallback_spy_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.08_vol_0.45_loss_0.08_vol_60_0.15_spy_0.75_fallback_10bps,1.2556932519931414,0.14530283434847768,0.15195267466372764,0.9162095658221208,1.0201134467951654,0.5181328062693459,-0.2804355033889584,4,0.6666666666666666,0.7101257445400397,7.382512413376503,0.2561650434646892,0.4149373581367588,-0.06137958587945003,13.520370077168618,0.102090926519395,-0.17658207922783897,0.10472361087921311,AAPL,capture_train,capture_fallback_spy_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.3949191853137778,0.3809761356993293,0.013943049614448477,1.0025513819240648,6.475566083298453,55.38461538461539,43.0,0.667123287671233,0.18015596913783583,0.34943471615653804,0.645450124100599,200,0.08,60,0.45,-0.08,0.15,60,SPY,0.75,10,5,False,0.13686970327987424,0.867206582864987,0.009363127061535248,0.5537561817223208,True,False
AAPL_capture_hybrid_qqq_regime_capture_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_risk_sma_200_dd_0.12_vol_0.45_loss_0.06_vol_40_0.15_qqq_1.00_hybrid_10bps,2.461693850820325,0.23010732718944604,0.21490401998522415,1.0345920004551217,1.148200494418496,0.7815083671664448,-0.2944400045565194,4,0.6666666666666666,0.7557908669755129,9.200684731055691,0.36622156390931265,0.6176090779449216,-0.1365534641619054,9.045674260048795,0.19626890653644802,-0.09177758638687061,0.09071910971165209,AAPL,capture_train,capture_hybrid_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,-0.005,20,5,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.6008539294558431,0.5755522589177159,0.025301670538127263,0.8986860799904929,6.355088491746759,58.76923076923077,46.0,0.667123287671233,0.3866493480865969,0.3688486149242088,0.6555634516749567,200,0.12,40,0.45,-0.06,0.15,40,QQQ,1.0,10,5,True,0.21883474431675998,0.9915284562600946,0.01960200417446334,0.5483198048770701,True,False
AAPL_capture_hybrid_qqq_regime_capture_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_0_risk_sma_200_dd_0.12_vol_0.45_loss_0.06_vol_40_0.15_qqq_1.00_hybrid_10bps,2.461693850820325,0.23010732718944604,0.21490401998522415,1.0345920004551217,1.148200494418496,0.7815083671664448,-0.2944400045565194,4,0.6666666666666666,0.7557908669755129,9.200684731055691,0.36622156390931265,0.6176090779449216,-0.1365534641619054,9.045674260048795,0.19626890653644802,-0.09177758638687061,0.09071910971165209,AAPL,capture_train,capture_hybrid_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,-0.005,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.6008539294558431,0.5755522589177159,0.025301670538127263,0.8986860799904929,6.355088491746759,58.76923076923077,46.0,0.667123287671233,0.3866493480865969,0.3688486149242088,0.6555634516749567,200,0.12,40,0.45,-0.06,0.15,40,QQQ,1.0,10,5,True,0.21883474431675998,0.9915284562600946,0.01960200417446334,0.5483198048770701,True,False
AAPL_capture_hybrid_qqq_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.12_vol_0.35_loss_0.06_vol_60_0.15_qqq_1.00_hybrid_10bps,2.356882954971509,0.22381584423510015,0.2135740232848496,1.015639533414789,1.1263876614960284,0.7563532516372091,-0.29591443383184557,4,0.6666666666666666,0.7557908669755129,8.648258101557326,0.36084070756619785,0.6095377934302495,-0.1365534641619054,8.927459983110316,0.17866014801747454,-0.09806906934121651,0.08924468043632594,AAPL,capture_train,capture_hybrid_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5911158985726205,0.5674472922306097,0.023668606342010734,0.9968727486293177,6.511621131843286,54.53846153846154,42.0,0.667123287671233,0.4084619378108664,0.34673766484190205,0.645450124100599,200,0.12,60,0.35,-0.06,0.15,60,QQQ,1.0,10,5,True,0.21326649884705473,0.9748311544590181,0.01828664856727702,0.5480648341458179,True,False
AAPL_capture_hybrid_qqq_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.08_vol_0.35_loss_0.08_vol_60_0.15_qqq_1.00_hybrid_10bps,2.3225998003708193,0.22172239603273525,0.21353321360505417,1.0077705677959363,1.117159315773998,0.7492787464322531,-0.2959144338318457,4,0.6666666666666666,0.7557908669755129,8.439326999291135,0.35619487534606753,0.602569045100054,-0.1365534641619054,8.825393757651064,0.17245057101313632,-0.10016251754358141,0.08924468043632583,AAPL,capture_train,capture_hybrid_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5905128665950125,0.567913438374907,0.02259942822010541,1.0055329955660364,6.520240190206268,54.30769230769231,42.0,0.667123287671233,0.409321408012499,0.34587819464026937,0.645450124100599,200,0.08,60,0.35,-0.08,0.15,60,QQQ,1.0,10,5,True,0.21144510909608338,0.9679546926704444,0.01732707019101054,0.5445062876241671,True,False
AAPL_capture_hybrid_qqq_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.08_vol_0.45_loss_0.08_vol_40_0.15_qqq_1.00_hybrid_10bps,2.4355983509701304,0.22855589012288013,0.21480103650018376,1.0291088874867336,1.1404280725030413,0.7762392561674064,-0.2944400045565191,5,0.75,0.7551290536068829,9.251530197263769,0.25528189885827124,0.3858936865316635,-0.1365534641619054,8.47785932565123,0.1959677065222265,-0.09332902345343652,0.09071910971165242,AAPL,capture_train,capture_hybrid_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5999830498145359,0.575383667462278,0.024599382352257892,0.898983276093031,6.391055486037487,57.69230769230769,46.0,0.8339041095890412,0.39060585034195744,0.3642609048944087,0.6555634516749567,200,0.08,40,0.45,-0.08,0.15,40,QQQ,1.0,10,5,True,0.21723178637646345,0.985723071024388,0.018814239860056814,0.5383244475065676,True,False
AAPL_capture_hybrid_qqq_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.08_vol_0.45_loss_0.08_vol_60_0.15_qqq_1.00_hybrid_10bps,2.3270518058192557,0.221995264904703,0.21464427808460046,1.0047249670713247,1.113631065346743,0.7502008672914297,-0.2959144338318457,4,0.6666666666666666,0.7557908669755129,8.453095160271666,0.35619487534606753,0.602569045100054,-0.1365534641619054,8.825393757651064,0.17305907780613605,-0.09988964867161365,0.08924468043632583,AAPL,capture_train,capture_hybrid_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5959061296278289,0.5742006490462536,0.021705480581575287,0.9767836050026052,6.434349297988398,56.61538461538461,46.0,0.667123287671233,0.4014084217550658,0.35379118089770256,0.645450124100599,200,0.08,60,0.45,-0.08,0.15,60,QQQ,1.0,10,5,True,0.21169399577426118,0.9649718634455121,0.016440935031560078,0.5351264998709968,True,False
AAPL_capture_hybrid_qqq_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.12_vol_0.45_loss_0.06_vol_40_0.15_qqq_1.00_hybrid_10bps,2.467572698445019,0.23045549258530307,0.21492217782925246,1.0358415571893433,1.1491945661328646,0.7826908335109264,-0.2944400045565193,5,0.75,0.7551290536068829,9.601742795763917,0.2586423711168998,0.3903743162098348,-0.1365534641619054,8.576296147573055,0.20548000697073254,-0.09142942099101359,0.0907191097116522,AAPL,capture_train,capture_hybrid_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.6009645680748349,0.5754867222881451,0.025477845786689768,0.8848153476009036,6.368959224136349,54.357142857142854,42.0,0.8339041095890412,0.3875559685523242,0.36731078668404177,0.6555634516749567,200,0.12,40,0.45,-0.06,0.15,40,QQQ,1.0,10,5,True,0.2186875159595587,0.9908528065364872,0.019472312758623045,0.5341886197638415,True,False
AAPL_capture_fallback_spy_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.12_vol_0.45_loss_0.06_vol_40_0.15_spy_0.75_fallback_10bps,1.281694500073562,0.14749414844983266,0.1523549854917788,0.926783437797023,1.0231589629486728,0.5335758233230895,-0.2764258461548067,4,0.6666666666666666,0.7101257445400397,8.286185347511536,0.2603585580759629,0.42122763005366937,-0.06137958587945003,13.725333073473765,0.11624591753259361,-0.174390765126484,0.10873326811336481,AAPL,capture_train,capture_fallback_spy_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.39634782410703984,0.38135307433571886,0.014994749771320981,0.9670640776164305,6.442384746822352,52.214285714285715,40.5,0.667123287671233,0.17678536016892127,0.35707386280570735,0.6555634516749567,200,0.12,40,0.45,-0.06,0.15,40,SPY,0.75,10,5,False,0.13801357357398514,0.8718833435977652,0.009839266227641807,0.5336741253082691,True,False
AAPL_capture_fallback_spy_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.08_vol_0.45_loss_0.06_vol_40_0.15_spy_0.75_fallback_10bps,1.2739150228444904,0.14684070614971323,0.1520561247063283,0.9245452395298245,1.0257583258356804,0.5312119260638111,-0.27642584615480603,4,0.6666666666666666,0.7101257445400397,8.238505348305843,0.26231501884316605,0.42416232120447406,-0.06137958587945003,13.820957412046802,0.1151974734684802,-0.17504420742660343,0.10873326811336548,AAPL,capture_train,capture_fallback_spy_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.3968871132689974,0.38244664111019167,0.014440472158805728,0.9873844226946306,6.4644810087234905,51.357142857142854,38.0,0.667123287671233,0.17967028263347876,0.35351788507901094,0.6555634516749567,200,0.08,40,0.45,-0.06,0.15,40,SPY,0.75,10,5,False,0.13741716457553088,0.8697650469612395,0.009314073288059666,0.5310380932095513,True,False
AAPL_capture_fallback_qqq_regime_capture_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_risk_sma_200_dd_0.12_vol_0.45_loss_0.08_vol_40_0.15_qqq_1.00_fallback_10bps,1.95741010511223,0.1982267636143329,0.19887404821002244,0.9690356732984245,1.0708790592151651,0.7364231634990366,-0.26917507954594944,4,0.6666666666666666,0.7557908669755129,8.589319282253097,0.3436301983516894,0.5837220296084868,-0.1365534641619054,8.54935512901223,0.1563796652976892,-0.12365814996198377,0.11598403472222207,AAPL,capture_train,capture_fallback_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,-0.005,20,5,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5365260904976364,0.5171371237764337,0.019388966721202716,0.906971897779628,6.332438382666979,64.0,58.0,0.667123287671233,0.25455841949466046,0.3705525476761333,0.6555634516749567,200,0.12,40,0.45,-0.08,0.15,40,QQQ,1.0,10,5,False,0.1879613237974278,0.9253970868406199,0.01409372745291504,0.5229122902332234,True,False
AAPL_capture_hybrid_qqq_regime_capture_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_0_risk_sma_200_dd_0.08_vol_0.45_loss_0.06_vol_40_0.15_qqq_1.00_hybrid_10bps,2.4253047337355236,0.22794120965560927,0.21480576910089197,1.0267592569279198,1.1378472427400923,0.774151630648595,-0.2944400045565194,5,0.75,0.7551290536068829,9.760457854466877,0.2540126824247536,0.3842013979536399,-0.1365534641619054,8.44068073215871,0.2064575418463903,-0.09394370392070739,0.09071910971165209,AAPL,capture_train,capture_hybrid_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5998425816621237,0.5755614255009242,0.024281156161199524,0.9051356926791035,6.391055486037487,53.5,39.5,0.8339041095890412,0.3911119462790207,0.36375480895734535,0.6555634516749567,200,0.08,40,0.45,-0.06,0.15,40,QQQ,1.0,10,5,True,0.21600210554844423,0.9809698677299139,0.01817260029580714,0.5143923723767864,True,False
AAPL_capture_fallback_qqq_regime_capture_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_10_risk_sma_200_dd_0.12_vol_0.35_loss_0.06_vol_60_0.15_qqq_1.00_fallback_10bps,1.9208032533317025,0.1957402733126794,0.2003370896135259,0.9530826181407458,1.0400611624166345,0.6936699060953443,-0.28218071966606995,4,0.6666666666666666,0.7557908669755129,8.27060666522806,0.32498605519977847,0.5557558148806204,-0.1365534641619054,8.13975417308616,0.14840034794358026,-0.12614464026363725,0.10297839460210156,AAPL,capture_train,capture_fallback_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,-0.005,20,10,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5337719167241521,0.5149863876452205,0.018785529078931607,1.0111859699558914,6.497307910516713,59.333333333333336,44.0,0.667123287671233,0.28623279488592596,0.34828612971054007,0.645450124100599,200,0.12,60,0.35,-0.06,0.15,60,QQQ,1.0,10,5,False,0.1858841617309701,0.9115495817261026,0.01371239686726089,0.5114263250298356,True,False
AAPL_capture_fallback_qqq_regime_capture_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_0_risk_sma_200_dd_0.12_vol_0.35_loss_0.06_vol_60_0.15_qqq_1.00_fallback_10bps,1.9208032533317025,0.1957402733126794,0.2003370896135259,0.9530826181407458,1.0400611624166345,0.6936699060953443,-0.28218071966606995,4,0.6666666666666666,0.7557908669755129,8.27060666522806,0.32498605519977847,0.5557558148806204,-0.1365534641619054,8.13975417308616,0.14840034794358026,-0.12614464026363725,0.10297839460210156,AAPL,capture_train,capture_fallback_qqq_regime,0.008039496216814625,5,50,0.0,,False,0.0,-0.005,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5337719167241521,0.5149863876452205,0.018785529078931607,1.0111859699558914,6.497307910516713,59.333333333333336,44.0,0.667123287671233,0.28623279488592596,0.34828612971054007,0.645450124100599,200,0.12,60,0.35,-0.06,0.15,60,QQQ,1.0,10,5,False,0.1858841617309701,0.9115495817261026,0.01371239686726089,0.5114263250298356,True,False
