name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,risk_free_rate,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,capture_spread,missed_return_while_in_cash,avoided_downside_while_out,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,average_target_exposure,volatility_adjusted_exposure,risk_price_sma_window,risk_drawdown_threshold,risk_volatility_window,risk_max_realized_volatility,risk_sharp_loss_threshold,target_volatility,sizing_window,fallback_asset,fallback_weight,fallback_min_hold_days,fallback_cooldown_days,hybrid_fallback,passes_selection
AAPL_long_cash_sma_5_50_10bps,3.134352984634724,0.267082691284678,0.19710903860392692,1.2590984846547773,1.5061143811705868,1.0668235498058514,-0.2503532016454677,22,0.5238095238095238,0.6624751819986764,7.171409662475182,0.07391383466571935,0.1711271302794046,-0.03302079050933439,5.700646180900273,0.181151264193268,-0.05480222229163867,0.1348059126227038,AAPL,leaderboard_train,long_cash,0.008039496216814625,5,50,0.0,,False,0.0,0.0,0,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.585986997492044,0.5390380817782878,0.046948915713756145,0.3720218496777591,3.962760358819778,45.5,36.5,3.669178082191781,0.0,0.6624751819986764,,,,,,,,,cash,0.0,0,0,False,True
AAPL_partial_exposure_sma_5_50_partial_10bps,3.0605615873102385,0.2632825299498416,0.19910125476963011,1.2333862558400335,1.4990668473957551,1.0998747566752767,-0.23937500915622179,26,0.44,0.6929185969556585,7.838517538054269,0.0622860440038521,0.173704050228725,-0.025256675172833754,5.403789406847254,0.19501988069994436,-0.058602383626475074,0.14578410511194972,AAPL,leaderboard_train,partial_exposure,0.008039496216814625,5,50,0.0,,True,0.0,0.0,0,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5994552196966708,0.5574401865101708,0.04201503318650002,0.38280845236804667,3.8057861222359026,40.26923076923077,22.0,4.336301369863014,0.0,0.6776968894771674,,,,,,,,,cash,0.0,0,0,False,True
AAPL_momentum_6m_sma_5_50_mom_126_10bps,2.4221056756372406,0.2277498653064649,0.1771004322403656,1.201997963822527,1.3299006981761152,0.9097142110009344,-0.25035320164546815,22,0.47619047619047616,0.5347452018530774,7.171409662475182,0.063990888154724,0.16781527892298184,-0.030394921634601346,5.019237960520538,0.15032113186196483,-0.09413504826985175,0.13480591262270336,AAPL,leaderboard_train,momentum_6m,0.008039496216814625,5,50,0.0,126.0,False,0.0,0.0,0,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.4764320711511238,0.42941803457305205,0.04701403657807174,0.5898364679434773,4.902442997542224,36.72727272727273,8.5,3.669178082191781,0.0,0.5347452018530774,,,,,,,,,cash,0.0,0,0,False,True
AAPL_fallback_qqq_sma_5_50_10bps,3.8758234887648495,0.30242644828318777,0.2622020682172797,1.1089234386949784,1.469108535950627,1.001432531404704,-0.3019938326339128,1,,0.99933818663137,14.509596293845137,,,,,0.4432515702094122,-0.01945846529312889,0.08316528163425874,AAPL,leaderboard_train,fallback_qqq,0.008039496216814625,5,50,0.0,,False,0.0,0.0,0,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.8580252802749618,0.842691413955961,0.0153338663190008,0.3720218496777591,3.962760358819778,45.5,36.5,0.16678082191780824,0.3368630046326936,0.6624751819986764,,,,,,,,,cash,0.0,0,0,False,False
AAPL_fallback_spy_sma_5_50_10bps,3.244884194744434,0.27267051322818947,0.24972043353227888,1.0589087640318133,1.3773735526744724,0.7628641220183309,-0.35742998701626905,1,,0.99933818663137,14.509596293845137,,,,,0.3856417231785487,-0.049214400348127185,0.027729127251902463,AAPL,leaderboard_train,fallback_spy,0.008039496216814625,5,50,0.0,,False,0.0,0.0,0,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7914820145410721,0.7795303084774509,0.011951706063621281,0.3720218496777591,3.962760358819778,45.5,36.5,0.16678082191780824,0.3368630046326936,0.6624751819986764,,,,,,,,,cash,0.0,0,0,False,False
AAPL_spread_threshold_sma_5_50_thr_0.010_10bps,1.9972273809596364,0.20090237012497592,0.1897832676664637,1.0173788670182495,1.1650113324737261,0.7272975313257362,-0.2762313378938136,27,0.34615384615384615,0.6015883520847121,8.8391793514229,0.048127545339235835,0.18727904989148447,-0.02554089824724873,3.8819203356002556,0.1635229535960221,-0.12098254345134074,0.10892777637435791,AAPL,leaderboard_train,spread_threshold,0.008039496216814625,5,50,0.01,,False,0.0,0.0,0,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5230923663189989,0.5006117699378706,0.022480596381128315,0.6943612817199898,4.301380540455232,33.666666666666664,16.0,4.503082191780822,0.0,0.6015883520847121,,,,,,,,,cash,0.0,0,0,False,False
AAPL_momentum_3m_sma_5_50_mom_63_10bps,1.816814869120071,0.188532494107005,0.18132423925098318,0.999065884509565,1.1285064616353515,0.685690093720501,-0.27495292090927315,31,0.4666666666666667,0.5784248841826605,10.173395102581072,0.038874396839849126,0.11814970135784521,-0.030491494613397452,3.390486101087701,0.17685255641290132,-0.13335241946931164,0.11020619335889836,AAPL,leaderboard_train,momentum_3m,0.008039496216814625,5,50,0.0,63.0,False,0.0,0.0,0,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.489924074437063,0.46817370184162194,0.021750372595441048,0.7592623965442847,4.578081947438195,28.193548387096776,10.0,5.170205479452055,0.0,0.5784248841826605,,,,,,,,,cash,0.0,0,0,False,False
