Date,price,short_sma,long_sma,signal,position,asset_return,strategy_return,buy_hold_return,trade,transaction_cost,strategy_equity,buy_hold_equity,strategy_drawdown,buy_hold_drawdown
2015-01-30,25.925230026245117,24.48281412124634,,0.0,0.0,-0.014634385750023404,-0.0,-0.014634385750023404,0.0,0.0,10000.0,10716.180017931403,0.0,-0.014634385750023293
2015-02-02,26.25051498413086,24.585709667205812,,0.0,0.0,0.012547042304212663,0.0,0.012547042304212663,0.0,0.0,10000.0,10850.636381955946,0.0,-0.0022709617029122997
2015-02-03,26.254941940307617,24.722903728485107,,0.0,0.0,0.00016864264108473748,0.0,0.00016864264108473748,0.0,0.0,10000.0,10852.46626193285,0.0,-0.0021027020428069365
2015-02-04,26.456302642822266,24.870055389404296,,0.0,0.0,0.007669440022851859,0.0,0.007669440022851859,0.0,0.0,10000.0,10935.698601028767,0.0,0.0
2015-02-05,26.64513397216797,25.01016273498535,,0.0,0.0,0.007137479937958435,0.0,0.007137479937958435,0.0,0.0,10000.0,11013.75193040117,0.0,0.0
2015-02-06,26.420759201049805,25.093246841430663,,0.0,0.0,-0.008420853554443886,-0.0,-0.008420853554443886,0.0,0.0,10000.0,10921.006738310289,0.0,-0.008420853554443775
2015-02-09,26.596261978149414,25.183778285980225,,0.0,0.0,0.006642609160626867,0.0,0.006642609160626867,0.0,0.0,10000.0,10993.550717713457,0.0,-0.0018341808327778653
2015-02-10,27.10721778869629,25.330394077301026,,0.0,0.0,0.01921156480435715,0.0,0.01921156480435715,0.0,0.0,10000.0,11204.754029756796,0.0,0.0
2015-02-11,27.74258041381836,25.498045921325684,,0.0,0.0,0.02343887263070643,0.0,0.02343887263070643,0.0,0.0,10000.0,11467.38083231866,0.0,0.0
2015-02-12,28.093578338623047,25.687894344329834,,0.0,0.0,0.012651956651799301,0.0,0.012651956651799301,0.0,0.0,10000.0,11612.465637518831,0.0,0.0
2015-02-13,28.231313705444336,25.917600631713867,,0.0,0.0,0.004902734894113969,0.0,0.004902734894113969,0.0,0.0,10000.0,11669.398478006595,0.0,0.0
2015-02-17,28.397933959960938,26.16482095718384,,0.0,0.0,0.0059019660315866584,0.0,0.0059019660315866584,0.0,0.0,10000.0,11738.270871432838,0.0,0.0
2015-02-18,28.59564971923828,26.391722202301025,,0.0,0.0,0.006962329004501111,0.0,0.006962329004501111,0.0,0.0,10000.0,11819.996575183706,0.0,0.0
2015-02-19,28.535659790039062,26.606440925598143,,0.0,0.0,-0.002097869074080161,-0.0,-0.002097869074080161,0.0,0.0,10000.0,11795.199769912897,0.0,-0.002097869074079939
2015-02-20,28.768922805786133,26.801290416717528,,0.0,0.0,0.008174439191642513,0.0,0.008174439191642513,0.0,0.0,10000.0,11891.618913185324,0.0,0.0
2015-02-23,29.546463012695312,27.02859945297241,,0.0,0.0,0.027027087950362683,0.0,0.027027087950362683,0.0,0.0,10000.0,12213.014743424179,0.0,0.0
2015-02-24,29.362075805664062,27.245361709594725,,0.0,0.0,-0.006240584768201329,-0.0,-0.006240584768201329,0.0,0.0,10000.0,12136.798389642548,0.0,-0.006240584768201218
2015-02-25,28.61119270324707,27.468393421173097,,0.0,0.0,-0.02557322947419627,-0.0,-0.02557322947419627,0.0,0.0,10000.0,11826.421259342163,0.0,-0.031654222336067184
2015-02-26,28.97330665588379,27.641265201568604,,0.0,0.0,0.012656373902078633,0.0,0.012656373902078633,0.0,0.0,10000.0,11976.100868723888,0.0,-0.01939847610745349
2015-02-27,28.53788185119629,27.752646064758302,,0.0,0.0,-0.015028481555765971,-0.0,-0.015028481555765971,0.0,0.0,10000.0,11796.118257708278,0.0,-0.03413542802282865
2015-03-02,28.677845001220703,27.89027681350708,,0.0,0.0,0.004904468760303038,0.0,0.004904468760303038,0.0,0.0,10000.0,11853.97195119605,0.0,-0.029398375402883037
2015-03-03,28.737823486328125,28.014642238616943,,0.0,0.0,0.002091457189508761,0.0,0.002091457189508761,0.0,0.0,10000.0,11878.764026057614,0.0,-0.027368403656970575
2015-03-04,28.55565643310547,28.129677963256835,,0.0,0.0,-0.006338930062303461,-0.0,-0.006338930062303461,0.0,0.0,10000.0,11803.465371669829,0.0,-0.03353384732257558
2015-03-05,28.08246612548828,28.210986137390137,,0.0,0.0,-0.016570808264404047,-0.0,-0.016570808264404047,0.0,0.0,10000.0,11607.872410140355,0.0,-0.04954897263262936
2015-03-06,28.124679565429688,28.284963417053223,,0.0,0.0,0.0015031956151134729,0.0,0.0015031956151134729,0.0,0.0,10000.0,11625.321313048074,0.0,-0.048120258815910644
2015-03-09,28.2446346282959,28.376157188415526,,0.0,0.0,0.004265117495370729,0.0,0.004265117495370729,0.0,0.0,10000.0,11674.904674369662,0.0,-0.04406037987829747
2015-03-10,27.66037368774414,28.429362773895264,,0.0,0.0,-0.02068573193602008,-0.0,-0.02068573193602008,0.0,0.0,10000.0,11433.400725897063,0.0,-0.06383469060715585
2015-03-11,27.156085968017578,28.43180618286133,,0.0,0.0,-0.01823141384203364,-0.0,-0.01823141384203364,0.0,0.0,10000.0,11224.953665641426,0.0,-0.08090230778725227
2015-03-12,27.647048950195312,28.427029609680176,,0.0,0.0,0.018079298421574963,0.0,0.018079298421574963,0.0,0.0,10000.0,11427.89295273091,0.0,-0.06428566633115707
2015-03-13,27.455995559692383,28.395150470733643,,0.0,0.0,-0.006910444252010484,-0.0,-0.006910444252010484,0.0,0.0,10000.0,11348.92113556312,0.0,-0.07075186806978273
2015-03-16,27.75812530517578,28.371491050720216,,0.0,0.0,0.011004144607560606,0.0,0.011004144607560606,0.0,0.0,10000.0,11473.806304878657,0.0,-0.06052628724971709
2015-03-17,28.222429275512695,28.362715816497804,,0.0,0.0,0.01672677694305036,0.0,0.01672677694305036,0.0,0.0,10000.0,11665.726103628127,0.0,-0.04481192001268375
2015-03-18,28.54010581970215,28.359938621520996,,0.0,0.0,0.011256172921481511,0.0,0.011256172921481511,0.0,0.0,10000.0,11797.037533905206,0.0,-0.0340601578118086
2015-03-19,28.324613571166992,28.349386310577394,,0.0,0.0,-0.0075505062909190235,-0.0,-0.0075505062909190235,0.0,0.0,10000.0,11707.963927791247,0.0,-0.041353492666899916
2015-03-20,27.969173431396484,28.30939884185791,,0.0,0.0,-0.012548808084440255,-0.0,-0.012548808084440255,0.0,0.0,10000.0,11561.042935401847,0.0,-0.053383363708241816
2015-03-23,28.260190963745117,28.2450852394104,,0.0,0.0,0.01040493860365399,0.0,0.01040493860365399,0.0,0.0,10000.0,11681.33487733891,0.0,-0.04353387572642864
2015-03-24,28.144676208496094,28.184215259552,,0.0,0.0,-0.004087543336038224,-0.0,-0.004087543336038224,0.0,0.0,10000.0,11633.586914805011,0.0,-0.0474434724588495
2015-03-25,27.40934181213379,28.12412271499634,,0.0,0.0,-0.02612694460987719,-0.0,-0.02612694460987719,0.0,0.0,10000.0,11329.63683386771,0.0,-0.07233086409169398
2015-03-26,27.600400924682617,28.05547742843628,,0.0,0.0,0.0069705837468978515,0.0,0.0069705837468978515,0.0,0.0,10000.0,11408.611016240122,0.0,-0.06586446869043283
2015-03-27,27.38047218322754,27.99760694503784,,0.0,0.0,-0.007968316911599604,-0.0,-0.007968316911599604,0.0,0.0,10000.0,11317.703588141554,0.0,-0.07330795664229295
2015-03-30,28.073589324951172,27.967394161224366,,0.0,0.0,0.0253142873901282,0.0,0.0253142873901282,0.0,0.0,10000.0,11604.203189368054,0.0,-0.04984940793459092
2015-03-31,27.642602920532227,27.91263313293457,,0.0,0.0,-0.015352023548905191,-0.0,-0.015352023548905191,0.0,0.0,10000.0,11426.055188738595,0.0,-0.06443614219898519
2015-04-01,27.60261344909668,27.86498098373413,,0.0,0.0,-0.001446660849939163,-0.0,-0.001446660849939163,0.0,0.0,10000.0,11409.525562027802,0.0,-0.06578958580468408
2015-04-02,27.840320587158203,27.852873706817626,,0.0,0.0,0.008611762016661695,0.0,0.008611762016661695,0.0,0.0,10000.0,11507.781680891005,0.0,-0.057744388044147055
2015-04-06,28.291296005249023,27.861204528808592,,0.0,0.0,0.0161986431398653,0.0,0.0161986431398653,0.0,0.0,10000.0,11694.192129671237,0.0,-0.042481125639538764
2015-04-07,27.993616104125977,27.8486536026001,,0.0,0.0,-0.010521960572884903,-0.0,-0.010521960572884903,0.0,0.0,10000.0,11571.146301151097,0.0,-0.052556101483352546
2015-04-08,27.902524948120117,27.860761165618896,,0.0,0.0,-0.0032539974709603348,-0.0,-0.0032539974709603348,0.0,0.0,10000.0,11533.49382035104,0.0,-0.055639081533002566
2015-04-09,28.11579132080078,27.908746433258056,,0.0,0.0,0.007643264295155827,0.0,0.007643264295155827,0.0,0.0,10000.0,11621.64736186653,0.0,-0.048421081443143055
2015-04-10,28.23575782775879,27.93818187713623,,0.0,0.0,0.004266872861204307,0.0,0.004266872861204307,0.0,0.0,10000.0,11671.235453597365,0.0,-0.044360815180258695
2015-04-13,28.180217742919922,27.97439298629761,,0.0,0.0,-0.001967012367001697,-0.0,-0.001967012367001697,0.0,0.0,10000.0,11648.277989121949,0.0,-0.0462405692751906
2015-04-14,28.05803680419922,27.98938856124878,,0.0,0.0,-0.004335698887614203,-0.0,-0.004335698887614203,0.0,0.0,10000.0,11597.774563201892,0.0,-0.05037578297803569
2015-04-15,28.1646671295166,27.986500453948974,,0.0,0.0,0.0038003487578797124,0.0,0.0038003487578797124,0.0,0.0,10000.0,11641.850151357325,0.0,-0.04676687976442384
2015-04-16,28.029146194458008,27.960952472686767,,0.0,0.0,-0.0048117357267314365,-0.0,-0.0048117357267314365,0.0,0.0,10000.0,11585.832645058785,0.0,-0.05135358562496506
2015-04-17,27.713695526123047,27.93040657043457,,0.0,0.0,-0.011254380213598258,-0.0,-0.011254380213598258,0.0,0.0,10000.0,11455.441279380175,0.0,-0.0620300130606084
2015-04-20,28.346832275390625,27.949289512634277,,0.0,0.0,0.022845626945377173,0.0,0.022845626945377173,0.0,0.0,10000.0,11717.148017343568,0.0,-0.0406015006530307
2015-04-21,28.19354820251465,27.945957374572753,,0.0,0.0,-0.005407449812621534,-0.0,-0.005407449812621534,0.0,0.0,10000.0,11653.788127492726,0.0,-0.045789399888553795
2015-04-22,28.573429107666016,27.96739501953125,,0.0,0.0,0.013474036769784314,0.0,0.013474036769784314,0.0,0.0,10000.0,11810.81169722984,0.0,-0.03293233117653416
2015-04-23,28.80669593811035,28.03726272583008,,0.0,0.0,0.008163767448610137,0.0,0.008163767448610137,0.0,0.0,10000.0,11907.23241730535,0.0,-0.025037415621189774
2015-04-24,28.94219970703125,28.10435266494751,,0.0,0.0,0.0047038983301668225,0.0,0.0047038983301668225,0.0,0.0,10000.0,11963.24282799002,0.0,-0.02045129074855523
2015-04-27,29.468708038330078,28.208764457702635,,0.0,0.0,0.01819171785933449,0.0,0.01819171785933449,0.0,0.0,10000.0,12180.87476619952,0.0,-0.0026316170003777284
2015-04-28,29.004405975341797,28.255305290222168,,0.0,0.0,-0.01575576582401783,-0.0,-0.01575576582401783,0.0,0.0,10000.0,11988.955755851593,0.0,-0.018345919683198986
2015-04-29,28.577871322631836,28.30206871032715,,0.0,0.0,-0.01470585720916262,-0.0,-0.01470585720916262,0.0,0.0,10000.0,11812.647884419071,0.0,-0.03278198441712976
2015-04-30,27.80255889892578,28.312065982818602,,0.0,0.0,-0.027129817156537395,-0.0,-0.027129817156537395,0.0,0.0,10000.0,11492.172907180226,0.0,-0.05902243233040183
2015-05-01,28.646743774414062,28.352387142181396,,0.0,0.0,0.030363567560714566,0.0,0.030363567560714566,0.0,0.0,10000.0,11841.116275666805,0.0,-0.030450996381349182
2015-05-04,28.591203689575195,28.367382526397705,,0.0,0.0,-0.0019387922507434485,-0.0,-0.0019387922507434485,0.0,0.0,10000.0,11818.15881119139,0.0,-0.03233075047628109
2015-05-05,27.94695281982422,28.365049362182617,,0.0,0.0,-0.022533184567737563,-0.0,-0.022533184567737563,0.0,0.0,10000.0,11551.858057447982,0.0,-0.05413542027632301
2015-05-06,27.771455764770508,28.358495903015136,,0.0,0.0,-0.00627964902596545,-0.0,-0.00627964902596545,0.0,0.0,10000.0,11479.316443249436,0.0,-0.060075117863080174
2015-05-07,27.943220138549805,28.349867343902588,,0.0,0.0,0.006184925098423832,0.0,0.006184925098423832,0.0,0.0,10000.0,11550.31515563204,0.0,-0.05426175286891832
2015-05-08,28.46970558166504,28.361564731597902,,0.0,0.0,0.018841258827893892,0.0,0.018841258827893892,0.0,0.0,10000.0,11767.93763302305,0.0,-0.03644285377128287
2015-05-11,28.179697036743164,28.361538696289063,,0.0,0.0,-0.010186566351730875,-0.0,-0.010186566351730875,0.0,0.0,10000.0,11648.062755501229,0.0,-0.04625819257502617
2015-05-12,28.079307556152344,28.36260223388672,,0.0,0.0,-0.003562475510645924,-0.0,-0.003562475510645924,0.0,0.0,10000.0,11606.566817188288,0.0,-0.04965587440745689
2015-05-13,28.110544204711914,28.359896087646483,,0.0,0.0,0.0011124436917506753,0.0,0.0011124436917506753,0.0,0.0,10000.0,11619.478469226951,0.0,-0.048598670079949224
2015-05-14,28.766401290893555,28.396758842468262,,0.0,0.0,0.023331355003497478,0.0,0.023331355003497478,0.0,0.0,10000.0,11890.576646347981,0.0,-0.026401187900784828
2015-05-15,28.726242065429688,28.447386169433592,,0.0,0.0,-0.0013960462088311587,-0.0,-0.0013960462088311587,0.0,0.0,10000.0,11873.97685190003,0.0,-0.027760376831338585
2015-05-18,29.043020248413086,28.482195568084716,,0.0,0.0,0.011027484286384226,0.0,0.011027484286384226,0.0,0.0,10000.0,12004.916945051247,0.0,-0.017039019664246036
2015-05-19,29.016258239746094,28.523331069946288,,0.0,0.0,-0.0009214609375364224,-0.0,-0.0009214609375364224,0.0,0.0,10000.0,11993.854883028012,0.0,-0.017944779810748046
2015-05-20,29.014015197753906,28.545360374450684,,0.0,0.0,-7.730293732755023e-05,-0.0,-7.730293732755023e-05,0.0,0.0,10000.0,11992.927722815673,0.0,-0.018020695563886635
2015-05-21,29.31072235107422,28.570561695098878,,0.0,0.0,0.010226338936476509,0.0,0.010226338936476509,0.0,0.0,10000.0,12115.571466549853,0.0,-0.007978642368117406
2015-05-22,29.5672607421875,28.60181474685669,,0.0,0.0,0.00875237355260472,0.0,0.00875237355260472,0.0,0.0,10000.0,12221.611473828376,0.0,0.0
2015-05-26,28.91587257385254,28.574172973632812,,0.0,0.0,-0.022030724253246037,-0.0,-0.022030724253246037,0.0,0.0,10000.0,11952.360521518154,0.0,-0.022030724253246148
2015-05-27,29.455718994140625,28.596738624572755,27.43850580215454,1.0,0.0,0.018669553163553676,0.0,0.018669553163553676,0.0,0.0,10000.0,12175.505751704599,0.0,-0.0037724748673698683
2015-05-28,29.397716522216797,28.637730884552003,27.490556926727294,1.0,1.0,-0.001969141270507291,-0.002969141270507291,-0.001969141270507291,1.0,0.001,9970.308587294927,12151.530460839616,-0.0029691412705072917,-0.005734187601924012
2015-05-29,29.063093185424805,28.700757598876955,27.546077251434326,1.0,1.0,-0.011382630230450275,-0.011382630230450275,-0.011382630230450275,0.0,0.0,9856.820251362265,12013.214082869827,-0.014317974863773397,-0.01705154769522954
2015-06-01,29.121091842651367,28.72447500228882,27.602155475616456,1.0,1.0,0.001995611989974,0.001995611989974,0.001995611989974,0.0,0.0,9876.490640038903,12037.187796931728,-0.012350935996109702,-0.01508996397828355
2015-06-02,28.991718292236328,28.744500732421876,27.65364278793335,1.0,1.0,-0.004442606448758046,-0.004442606448758046,-0.004442606448758046,0.0,0.0,9832.613279030367,11983.711308800166,-0.016738672096963225,-0.01946553165576037
2015-06-03,29.02740478515625,28.798523330688475,27.696326065063477,1.0,1.0,0.0012309202428155697,0.0012309202428155697,0.0012309202428155697,0.0,0.0,9844.716441755303,11998.462301634227,-0.015528355824469653,-0.018258571929896994
2015-06-04,28.857864379882812,28.852843761444092,27.73704837799072,1.0,1.0,-0.00584070145189608,-0.00584070145189608,-0.00584070145189608,0.0,0.0,9787.216392140437,11928.382865448553,-0.02127836078595624,-0.02399263051421241
2015-06-05,28.699472427368164,28.89065637588501,27.782294082641602,1.0,1.0,-0.0054886928024051596,-0.0054886928024051596,-0.0054886928024051596,0.0,0.0,9733.497367973316,11862.911636270632,-0.02665026320266839,-0.029349635138203434
2015-06-08,28.509859085083008,28.89266405105591,27.82349723815918,1.0,1.0,-0.0066068581143791105,-0.0066068581143791105,-0.0066068581143791105,0.0,0.0,9669.189531906433,11784.535062266375,-0.03308104680935664,-0.03576258437751567
2015-06-09,28.42508316040039,28.904933357238768,27.864781970977784,1.0,1.0,-0.002973565194749561,-0.002973565194749561,-0.002973565194749561,0.0,0.0,9640.437566452918,11749.492978968914,-0.03595624335470815,-0.038629807196085886
2015-06-10,28.750782012939453,28.938507080078125,27.91591791152954,1.0,1.0,0.01145814950482893,0.01145814950482893,0.01145814950482893,0.0,0.0,9750.899141381306,11884.120426127878,-0.02491008586186949,-0.027614283797452455
2015-06-11,28.68609046936035,28.967284393310546,27.96824354171753,1.0,1.0,-0.0022500794430561077,-0.0022500794430561077,-0.0022500794430561077,0.0,0.0,9728.95884367197,11857.380211058244,-0.027104115632803016,-0.029802228908201278
2015-06-12,28.369314193725586,28.947430038452147,28.01136043548584,1.0,1.0,-0.01104285284093054,-0.01104285284093054,-0.01104285284093054,0.0,0.0,9621.523382865831,11726.440906308566,-0.037847661713416914,-0.0405159801209668
2015-06-15,28.31354331970215,28.926795101165773,28.052083015441895,1.0,1.0,-0.001965887283795209,-0.001965887283795209,-0.001965887283795209,0.0,0.0,9602.608552396716,11703.388045246678,-0.03973914476032847,-0.04240221755465168
2015-06-16,28.465240478515625,28.8979061126709,28.088016090393065,1.0,1.0,0.005357759609971424,0.005357759609971424,0.005357759609971424,0.0,0.0,9654.057020649114,11766.091985015324,-0.034594297935088614,-0.03727163883326767
2015-06-17,28.39832305908203,28.867009353637695,28.12199649810791,1.0,1.0,-0.0023508467980132286,-0.0023508467980132286,-0.0023508467980132286,0.0,0.0,9631.361811614284,11738.43170534722,-0.036863818838571594,-0.03953486571847309
2015-06-18,28.527706146240234,28.842693901062013,28.157005252838136,1.0,1.0,0.004556011525364445,0.004556011525364445,0.004556011525364445,0.0,0.0,9675.242407032954,11791.912135486486,-0.03247575929670454,-0.035158975496975775
2015-06-19,28.24216079711914,28.789265823364257,28.19792127609253,1.0,1.0,-0.010009404459556448,-0.010009404459556448,-0.010009404459556448,0.0,0.0,9578.398992536708,11673.88211757085,-0.042160100746329254,-0.04481645955039926
2015-06-22,28.467472076416016,28.734276390075685,28.227437286376954,1.0,1.0,0.007977834306497567,0.007977834306497567,0.007977834306497567,0.0,0.0,9654.81387262069,11767.014414818415,-0.03451861273793089,-0.03719616353239874
2015-06-23,28.338085174560547,28.705387020111083,28.247715492248535,1.0,1.0,-0.004545078730845975,-0.004545078730845975,-0.004545078730845975,0.0,0.0,9610.931983437964,11713.532407876066,-0.03890680165620364,-0.04157218277150454
2015-06-24,28.579008102416992,28.661551475524902,28.274253273010252,1.0,1.0,0.008501736316069985,0.008501736316069985,0.008501736316069985,0.0,0.0,9692.641592912838,11813.117771737569,-0.030735840708716156,-0.03342388219144132
2015-06-25,28.442928314208984,28.613812065124513,28.296177406311035,1.0,1.0,-0.004761529431684508,-0.004761529431684508,-0.004761529431684508,0.0,0.0,9646.489794697414,11756.869263787486,-0.035351020530258626,-0.038026262824349955
2015-06-26,28.275623321533203,28.57443857192993,28.31638422012329,1.0,1.0,-0.005882129674819825,-0.005882129674819825,-0.005882129674819825,0.0,0.0,9589.747890818178,11687.713834207985,-0.04102521091818212,-0.043684717090188174
2015-06-29,27.78037452697754,28.50740270614624,28.329624938964844,1.0,1.0,-0.017515044281216974,-0.017515044281216974,-0.017515044281216974,0.0,0.0,9421.78303186479,11483.00300885564,-0.057821696813521006,-0.06043462161715818
2015-06-30,27.981149673461914,28.456874275207518,28.342985095977784,1.0,1.0,0.007227229650536238,0.007227229650536238,0.007227229650536238,0.0,0.0,9489.876421553603,11565.993308678437,-0.051012357844639755,-0.05364416685589246
2015-07-01,28.24216079711914,28.417612075805664,28.361199111938475,1.0,1.0,0.009328105767747452,0.009328105767747452,0.009328105767747452,0.0,0.0,9578.398992536708,11673.882117570849,-0.042160100746329254,-0.04481645955039937
2015-07-02,28.206464767456055,28.385042095184325,28.377301139831545,1.0,1.0,-0.0012639270033023564,-0.0012639270033023564,-0.0012639270033023564,0.0,0.0,9566.292595401637,11659.127182729084,-0.04337074045983624,-0.04602374182028357
2015-07-06,28.108304977416992,28.355483722686767,28.38731201171875,0.0,1.0,-0.0034800458280868085,-0.0034800458280868085,-0.0034800458280868085,0.0,0.0,9533.001458764751,11618.552885817693,-0.04669985412352484,-0.049343622917655816
2015-07-07,28.039146423339844,28.33194808959961,28.390277671813966,0.0,0.0,-0.0024604313256424426,-0.001,-0.0024604313256424426,1.0,0.001,9523.468457305988,11589.966234338794,-0.0476531542694012,-0.05168264764775099
2015-07-08,27.343137741088867,28.277850818634032,28.382773265838622,0.0,0.0,-0.02482274858665512,-0.0,-0.02482274858665512,0.0,0.0,9523.468457305988,11302.27141637598,-0.0476531542694012,-0.07522249086555333
2015-07-09,26.78543472290039,28.17958345413208,28.368314476013182,0.0,0.0,-0.020396452794457787,-0.0,-0.020396452794457787,0.0,0.0,9523.468457305988,11071.745170961718,-0.0476531542694012,-0.09408467167599022
2015-07-10,27.501527786254883,28.120355319976806,28.359350414276122,0.0,0.0,0.026734420059356445,0.0,0.026734420059356445,0.0,0.0,9523.468457305988,11367.74185715236,-0.0476531542694012,-0.06986555075036638
2015-07-13,28.032470703125,28.103513145446776,28.35371862411499,0.0,0.0,0.019305942600595483,0.0,0.019305942600595483,0.0,0.0,9523.468457305988,11587.20682894493,-0.0476531542694012,-0.05190842846231636
2015-07-14,28.02130126953125,28.088901042938232,28.348575038909914,0.0,0.0,-0.00039844627724894277,-0.0,-0.00039844627724894277,0.0,0.0,9523.468457305988,11582.589949520225,-0.0476531542694012,-0.05228619201948659
2015-07-15,28.291234970092773,28.08020076751709,28.34379816055298,0.0,0.0,0.009633160785970762,0.0,0.009633160785970762,0.0,0.0,9523.468457305988,11694.166900821923,-0.0476531542694012,-0.043156712528125585
2015-07-16,28.66824722290039,28.093696975708006,28.335016002655028,0.0,0.0,0.0133261150743742,0.0,0.0133261150743742,0.0,0.0,9523.468457305988,11850.004714641214,-0.0476531542694012,-0.03040570877113291
2015-07-17,28.91587257385254,28.113105297088623,28.330553970336915,0.0,0.0,0.008637617396934694,0.0,0.008637617396934694,0.0,0.0,9523.468457305988,11952.360521518158,-0.0476531542694012,-0.022030724253245815
2015-07-20,29.462417602539062,28.17411813735962,28.339066219329833,0.0,0.0,0.018901211688861164,0.0,0.018901211688861164,0.0,0.0,9523.468457305988,12178.274617916959,-0.0476531542694012,-0.0035459199471542524
2015-07-21,29.16794204711914,28.209141635894774,28.34101257324219,0.0,0.0,-0.009994955586894672,-0.0,-0.009994955586894672,0.0,0.0,9523.468457305988,12056.553303985873,-0.0476531542694012,-0.013505434221662393
2015-07-22,27.934307098388672,28.188952732086182,28.33497682571411,0.0,0.0,-0.04229420597235145,-0.0,-0.04229420597235145,0.0,0.0,9523.468457305988,11546.63095523046,-0.0476531542694012,-0.05522843857729687
2015-07-23,27.920923233032227,28.156048488616943,28.327407608032228,0.0,0.0,-0.0004791192890271079,-0.0,-0.0004791192890271079,0.0,0.0,9523.468457305988,11541.098741616532,-0.0476531542694012,-0.05568109685609868
2015-07-24,27.77368927001953,28.12258653640747,28.31776626586914,0.0,0.0,-0.005273248373051986,-0.0,-0.005273248373051986,0.0,0.0,9523.468457305988,11480.23966145407,-0.0476531542694012,-0.06066072497574437
2015-07-27,27.387760162353516,28.078193378448486,28.306087303161622,0.0,0.0,-0.013895493101905187,-0.0,-0.013895493101905187,0.0,0.0,9523.468457305988,11320.716070430117,-0.0476531542694012,-0.07371330739219262
2015-07-28,27.523832321166992,28.06536626815796,28.30050096511841,0.0,0.0,0.0049683565945826125,0.0,0.0049683565945826125,0.0,0.0,9523.468457305988,11376.961424774036,-0.0476531542694012,-0.06911118479450051
2015-07-29,27.436832427978516,28.03815040588379,28.293622493743896,0.0,0.0,-0.0031608931551864172,-0.0,-0.0031608931551864172,0.0,0.0,9523.468457305988,11341.000065279648,-0.0476531542694012,-0.07205362487872313
2015-07-30,27.298524856567383,27.9909686088562,28.28416139602661,0.0,0.0,-0.005040945297682953,-0.0,-0.005040945297682953,0.0,0.0,9523.468457305988,11283.830704329554,-0.0476531542694012,-0.07673135179489277
