name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,risk_free_rate,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,capture_spread,missed_return_while_in_cash,avoided_downside_while_out,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,average_target_exposure,volatility_adjusted_exposure,risk_price_sma_window,risk_drawdown_threshold,risk_volatility_window,risk_max_realized_volatility,risk_sharp_loss_threshold,target_volatility,sizing_window,fallback_asset,fallback_weight,fallback_min_hold_days,fallback_cooldown_days,hybrid_fallback,model,selection_status
AAPL_long_cash_sma_20_100_10bps,0.5510451959330243,0.0842930752934854,0.17923895252657732,0.369220163509463,0.42681598215726196,0.23731442796295601,-0.35519574607003357,10,0.4444444444444444,0.5847395451210565,3.512839325018342,0.04067394847790394,0.20233845047844856,-0.08865765312253175,1.8257956835270712,0.029772787247929422,-0.09070963044754832,-0.0215904675227222,AAPL,baseline_sma_20_100,long_cash,0.031027263895263085,20,100,0.0,,False,0.0,0.0,0,0,10.0,1.398107068555598,0.17500270574103372,0.6116360952243951,-0.33360527854731137,0.5098119755732914,0.5129085850208981,-0.003096609447606702,0.5973569389780735,3.837584652927887,79.7,53.5,1.843765774861181,0.0,0.5847395451210565,,,,,,,,,cash,0.0,0,0,False,baseline_sma_20_100,comparison
AAPL_long_cash_sma_5_50_10bps,0.573805756425914,0.08720934126652624,0.16741608894849652,0.3991140581835162,0.4672124537407231,0.41187659562802525,-0.21173657884966812,23,0.3181818181818182,0.5546588407923698,8.319882611885546,0.016326916025259073,0.13270796605789603,-0.03798424065663818,1.6304231199506274,0.07248668325883334,-0.08779336447450747,0.12186869969764325,AAPL,v2_sma_5_50,long_cash,0.031027263895263085,5,50,0.0,,False,0.0,0.0,0,0,10.0,1.398107068555598,0.17500270574103372,0.6116360952243951,-0.33360527854731137,0.4738941730402491,0.47167134713854003,0.00222282590170908,0.5724398464223545,4.172169256043292,32.869565217391305,24.0,4.240661282180716,0.0,0.5546588407923698,,,,,,,,,cash,0.0,0,0,False,v2_sma_5_50,comparison
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_10bps,0.3637195678381786,0.058863913696125314,0.18126919243391248,0.2358268720661279,0.2874049155674914,0.20229332832450383,-0.2909829710335292,20,0.42105263157894735,0.6331621423330888,7.210564930300807,0.013433842155274451,0.124402392990548,-0.06727055845219722,1.3449340946646227,0.05435046555330425,-0.1161387920449084,0.042622307513782154,AAPL,selected_v3,long_cash_hysteresis,0.031027263895263085,5,50,0.0,,False,0.0,-0.005,20,5,10.0,1.398107068555598,0.17500270574103372,0.6116360952243951,-0.33360527854731137,0.5382152794698645,0.5612032752574685,-0.02298799578760402,0.6923978395365882,3.4732497414746604,43.15,27.5,3.687531549722362,0.0,0.6331621423330888,,,,,,,,,cash,0.0,0,0,False,selected_v3,selected_v3
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_10bps,0.3637195678381786,0.058863913696125314,0.18126919243391248,0.2358268720661279,0.2874049155674914,0.20229332832450383,-0.2909829710335292,20,0.42105263157894735,0.6331621423330888,7.210564930300807,0.013433842155274451,0.124402392990548,-0.06727055845219722,1.3449340946646227,0.05435046555330425,-0.1161387920449084,0.042622307513782154,AAPL,selected_v4,long_cash_hysteresis,0.031027263895263085,5,50,0.0,,False,0.0,-0.005,20,5,10.0,1.398107068555598,0.17500270574103372,0.6116360952243951,-0.33360527854731137,0.5382152794698645,0.5612032752574685,-0.02298799578760402,0.6923978395365882,3.4732497414746604,43.15,27.5,3.687531549722362,0.0,0.6331621423330888,,,,,,,,,cash,0.0,0,0,False,selected_v4,no_robust_upgrade_baseline_retained
