name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,capture_spread,missed_return_while_in_cash,avoided_downside_while_out,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,average_target_exposure,volatility_adjusted_exposure,risk_price_sma_window,risk_drawdown_threshold,risk_volatility_window,risk_max_realized_volatility,risk_sharp_loss_threshold,target_volatility,sizing_window,fallback_asset,fallback_weight,fallback_min_hold_days,fallback_cooldown_days,hybrid_fallback,selection_status
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_5_0bps,0.7665626353813773,0.11180728807160412,0.18428370379066894,0.6685535277825825,0.7797516791372137,0.4794715811292081,-0.23318856105774965,9,0.75,0.6177777777777778,1.6800000000000002,0.08289013433040046,0.1307926530445922,-0.060817421812174755,6.451736154577146,0.0,-0.06325471013872619,0.10041663847370086,AAPL,selected_v4,long_cash_hysteresis,5,200,0.0,,False,0.01,-0.01,10,5,0.0,1.3776674251714476,0.1750619982103303,0.7232546157399038,-0.3336051995314505,0.5452889479061293,0.5355085130455515,0.00978043486057778,0.4095958820048614,3.6459422754221205,166.8,193.0,1.6763131055583886,0.0,0.6177777777777778,,,,,,,,,cash,0.0,0,0,False,no_robust_upgrade_baseline_retained
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_5_5bps,0.7586647384619125,0.11087978366175522,0.18426602847255422,0.6640590308284513,0.774358470308019,0.472402696077653,-0.23471454456629293,9,0.75,0.6177777777777778,1.6800000000000002,0.08181107661437828,0.12966719394544088,-0.061757275378809484,6.298878625234803,0.007897896919464742,-0.06418221454857509,0.09889065496515759,AAPL,selected_v4,long_cash_hysteresis,5,200,0.0,,False,0.01,-0.01,10,5,5.0,1.3776674251714476,0.1750619982103303,0.7232546157399038,-0.3336051995314505,0.5450647058773561,0.5358270119766,0.009237693900756128,0.4095958820048614,3.6459422754221205,166.8,193.0,1.6763131055583886,0.0,0.6177777777777778,,,,,,,,,cash,0.0,0,0,False,no_robust_upgrade_baseline_retained
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_5_10bps,0.7507982432327405,0.10995259154422143,0.18425061577994611,0.6595555719999868,0.7695402648666234,0.4654309444505766,-0.236238249422836,9,0.75,0.6177777777777778,1.6800000000000002,0.08073255677994723,0.12854229518923574,-0.06269665844791827,6.150676848081865,0.015764392148636786,-0.06510940666610887,0.09736695010861451,AAPL,selected_v4,long_cash_hysteresis,5,200,0.0,,False,0.01,-0.01,10,5,10.0,1.3776674251714476,0.1750619982103303,0.7232546157399038,-0.3336051995314505,0.5448404638485832,0.5361455109076484,0.008694952940934808,0.4095958820048614,3.6459422754221205,166.8,193.0,1.6763131055583886,0.0,0.6177777777777778,,,,,,,,,cash,0.0,0,0,False,no_robust_upgrade_baseline_retained
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_5_20bps,0.7351590209773207,0.10809914438751012,0.1842265804594213,0.6505224163811123,0.7597997214864156,0.45177061158335735,-0.23927883225658753,9,0.75,0.6177777777777778,1.6800000000000002,0.07857713075585374,0.12629417870565693,-0.06457401309355582,5.86741504772268,0.03140361440405659,-0.06696285382282019,0.09432636727486299,AAPL,selected_v4,long_cash_hysteresis,5,200,0.0,,False,0.01,-0.01,10,5,20.0,1.3776674251714476,0.1750619982103303,0.7232546157399038,-0.3336051995314505,0.5443919797910372,0.5367825087697452,0.007609471021291947,0.4095958820048614,3.6459422754221205,166.8,193.0,1.6763131055583886,0.0,0.6177777777777778,,,,,,,,,cash,0.0,0,0,False,no_robust_upgrade_baseline_retained
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_5_50bps,0.6889836947305847,0.10254630317561575,0.18420881940129408,0.6232248849714177,0.7297775687438679,0.41291685773384185,-0.2483461288996709,9,0.75,0.6177777777777778,1.6800000000000002,0.07212376184172331,0.11956327748557705,-0.0701947850898379,5.109921370906209,0.07757894065079252,-0.07251569503471456,0.08525907063177962,AAPL,selected_v4,long_cash_hysteresis,5,200,0.0,,False,0.01,-0.01,10,5,50.0,1.3776674251714476,0.1750619982103303,0.7232546157399038,-0.3336051995314505,0.5430465276183992,0.5386935023560355,0.004353025262363697,0.4095958820048614,3.6459422754221205,166.8,193.0,1.6763131055583886,0.0,0.6177777777777778,,,,,,,,,cash,0.0,0,0,False,no_robust_upgrade_baseline_retained
