name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,risk_free_rate,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,capture_spread,missed_return_while_in_cash,avoided_downside_while_out,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,average_target_exposure,volatility_adjusted_exposure,risk_price_sma_window,risk_drawdown_threshold,risk_volatility_window,risk_max_realized_volatility,risk_sharp_loss_threshold,target_volatility,sizing_window,fallback_asset,fallback_weight,fallback_min_hold_days,fallback_cooldown_days,hybrid_fallback,window_id,train_start,train_end,test_start,test_end
AAPL_long_cash_sma_50_200_10bps,-0.3114527397390686,-0.31304354029004244,0.17307004279030486,-2.1744124334762955,-1.4682313988471203,-0.9734573123644567,-0.3215791142702319,1,0.0,0.18326693227091634,2.00796812749004,-0.3204165044676043,,-0.3204165044676043,0.0,0.0013820846078456128,-0.24207850059585356,0.04351621858553856,AAPL,walk_forward_test,long_cash,0.01718450382224884,50,200,0.0,,False,0.0,0.0,0,0,10.0,-0.07054367979907183,-0.07096503969418888,-0.17322391331235848,-0.36509533285577045,0.1875950389203395,0.4016331884627622,-0.2140381495424227,0.3366534095828243,0.9778497160386258,46.0,46.0,1.006198347107438,0.0,0.18326693227091634,,,,,,,,,cash,0.0,0,0,False,1,2015-01-01,2017-12-31,2018-01-01,2018-12-31
AAPL_long_cash_sma_20_100_10bps,0.6192632858327951,0.6241079468912165,0.1743005181073204,2.7389891840834824,3.0166118105466833,6.7492402831616145,-0.09247084422942775,2,1.0,0.5912698412698413,3.0,0.07478302458512887,0.07478302458512887,,,0.004861311854314154,-0.27076265812546674,0.08595932770982417,AAPL,walk_forward_test,long_cash,0.020226904885368713,20,100,0.0,,False,0.0,0.0,0,0,10.0,0.8874246512639361,0.8948706050166833,2.492051275439272,-0.17843017193925192,0.5932312917379491,0.5048811748157211,0.08835011692222794,0.17898051309731688,0.5570825189778036,74.5,74.5,2.012396694214876,0.0,0.5912698412698413,,,,,,,,,cash,0.0,0,0,False,2,2016-01-01,2018-12-31,2019-01-01,2019-12-31
AAPL_long_cash_sma_5_50_10bps,0.6474499983241706,0.6502767827379103,0.279190284048045,1.9088570382164523,2.3076342988857745,2.597437454220319,-0.2503532016454679,4,0.3333333333333333,0.6284584980237155,6.972332015810276,0.16140041983047812,0.5639016245607948,-0.039850182534680256,7.075270283518155,0.011637593928531365,-0.135663871973299,0.06391925355887207,AAPL,walk_forward_test,long_cash,0.003636988513571764,5,50,0.0,,False,0.0,0.0,0,0,10.0,0.7823995163350828,0.7859406547112093,1.4639959193819447,-0.31427245520434,0.5409016994979765,0.4662679979579806,0.07463370153999593,0.14542601055093474,1.19817639457903,39.75,22.0,4.013736263736264,0.0,0.6284584980237155,,,,,,,,,cash,0.0,0,0,False,3,2017-01-01,2019-12-31,2020-01-01,2020-12-31
AAPL_long_cash_sma_5_50_10bps,0.20937989741831609,0.21208965461373208,0.17005288886227551,1.2091373036848732,1.4402694835892587,2.1582241230489356,-0.09827044946291852,3,0.5,0.5476190476190477,5.0,0.011627281202175321,0.08392856366556911,-0.06067400126121847,1.3832706253248945,0.006100399309627136,-0.17377248694552816,0.08771811475707658,AAPL,walk_forward_test,long_cash,-0.0009830359978026948,5,50,0.0,,False,0.0,0.0,0,0,10.0,0.380609939722482,0.38586214155926024,1.423750967632067,-0.1859885642199951,0.5152608009568896,0.4986458970485029,0.01661490390838677,0.1434744825367107,0.677403003570193,46.0,49.0,3.0353185595567864,0.0,0.5476190476190477,,,,,,,,,cash,0.0,0,0,False,4,2018-01-01,2020-12-31,2021-01-01,2021-12-31
AAPL_long_cash_sma_5_50_10bps,-0.03290015214296149,-0.033280963175044476,0.1439047431224899,-0.25979554223105333,-0.2680492905341062,-0.20966924571549933,-0.15873078124296536,3,0.3333333333333333,0.2788844621513944,6.0239043824701195,-0.01268977486366237,0.058904553791659486,-0.0484869391913233,0.6074270182247389,0.005809451600439108,0.2515088902843562,0.14476056666419124,AAPL,walk_forward_test,long_cash,0.014116597456014507,5,50,0.0,,False,0.0,0.0,0,0,10.0,-0.28199501846081654,-0.28478985345940067,-0.7980925390216419,-0.3034913479071566,0.22638748139068346,0.210042478638007,0.016345002752676446,-0.2425596958767986,1.8115528099390261,23.333333333333332,16.0,3.0353185595567864,0.0,0.2788844621513944,,,,,,,,,cash,0.0,0,0,False,5,2019-01-01,2021-12-31,2022-01-01,2022-12-31
AAPL_long_cash_sma_50_100_10bps,0.009133613394137097,0.009267427242433124,0.1207339632790983,-0.2653701292625163,-0.21345192853283798,0.07059318189839871,-0.13127935295183712,2,0.0,0.396,3.024,-0.013816999618652015,,-0.013816999618652015,0.0,0.003011302255356174,-0.5486103843729326,0.018044191686388156,AAPL,walk_forward_test,long_cash,0.048549296325323385,50,100,0.0,,False,0.0,0.0,0,0,10.0,0.5479822318083498,0.5578778116153658,2.0729493063881717,-0.14932354463822528,0.3191838687558667,0.45065397816934155,-0.13147010941347487,0.4650005139835196,0.5301189227184191,49.5,49.5,2.029166666666667,0.0,0.396,,,,,,,,,cash,0.0,0,0,False,6,2020-01-01,2022-12-31,2023-01-01,2023-12-31
AAPL_long_cash_sma_50_100_10bps,0.20432124306737753,0.20509038533559032,0.15318083813567215,0.9611902189821003,0.9324529134568201,1.745533452947703,-0.11749438831392878,1,,0.5515873015873016,1.0,,,,,0.0011989367745366408,-0.1518902341211401,0.03605354613465561,AAPL,walk_forward_test,long_cash,0.050525914489849,50,100,0.0,,False,0.0,0.0,0,0,10.0,0.3555637185283955,0.35698061945673043,1.2479255086474546,-0.1535479344485844,0.5381238335049583,0.5199341054443761,0.018189728060582167,0.1535774601994293,0.5327621600155401,139.0,139.0,1.003434065934066,0.0,0.5515873015873016,,,,,,,,,cash,0.0,0,0,False,7,2021-01-01,2023-12-31,2024-01-01,2024-12-31
AAPL_long_cash_sma_10_200_10bps,0.0713147564596801,0.07177228763836996,0.06292858227057849,0.48747990918328127,0.3862117410775029,1.349573885123607,-0.053181443735328626,1,,0.2,1.008,,,,,0.00107022188750161,-0.04892197340177584,0.2490444162433293,AAPL,walk_forward_test,long_cash,0.04074417992881801,10,200,0.0,,False,0.0,0.0,0,0,10.0,0.11990787618677246,0.1206942610401458,0.3867101736586986,-0.3022258599786579,0.12129466539769915,0.0874473807580333,0.03384728463966585,0.12550709878042998,1.357519060379495,50.0,50.0,1.006198347107438,0.0,0.2,,,,,,,,,cash,0.0,0,0,False,8,2022-01-01,2024-12-31,2025-01-01,2025-12-31
AAPL_long_cash_sma_30_50_10bps,0.08462817138502143,0.2080324725194045,0.10469056835943155,1.5321156450868,1.461825689838082,4.800279670455784,-0.043337573391771134,2,0.0,0.2962962962962963,7.0,-0.0025650578614320185,,-0.0025650578614320185,0.0,0.0032671467208593707,-0.0794101688195954,0.0690570911700642,AAPL,walk_forward_test,long_cash,0.03468253188766006,30,50,0.0,,False,0.0,0.0,0,0,10.0,0.11471980783367486,0.2874426413389999,1.0327843316865482,-0.11239466456183533,0.29292463540745567,0.20530511190842307,0.0876195234990326,0.044870467721056295,0.4330853212809662,16.0,16.0,4.6528662420382165,0.0,0.2962962962962963,,,,,,,,,cash,0.0,0,0,False,9,2023-01-01,2025-12-31,2026-01-01,2026-06-08
