Date,gross_return,strategy_return,turnover,transaction_cost,cash_weight,strategy_equity,gross_strategy_equity,strategy_drawdown,price,short_sma,long_sma,signal,position,fallback_position,buy_hold_return,buy_hold_equity,buy_hold_drawdown,regime
2021-02-19,0.00010912682065922219,0.00010912682065922219,0.0,0.0,1.0,10000.0,10000.0,0.0,126.37635040283203,128.25054626464845,,0.0,0.0,0.0,0.0012334384772239027,10050.540910366199,-0.09147795801395908,bear
2021-02-22,-0.00010911491329557155,-0.00010911491329557155,0.0,0.0,1.0,9998.908850867045,9998.908850867045,-0.00010911491329557155,122.6104736328125,126.42696228027344,,0.0,0.0,0.0,-0.029798904288781736,9751.045803727711,-0.11855091938734963,bear
2021-02-23,0.0,0.0,0.0,0.0,1.0,9998.908850867045,9998.908850867045,-0.00010911491329557155,122.47425079345703,125.00040130615234,,0.0,0.0,0.0,-0.0011110212310525558,9740.212184814804,-0.11953022803000202,bear
2021-02-24,-0.00010971882872778949,-0.00010971882872778949,0.0,0.0,1.0,9997.811782299372,9997.811782299372,-0.000218821770062827,121.97796630859375,123.93194122314453,,0.0,0.0,0.0,-0.004052153670245584,9700.743348261136,-0.1230980268480305,bear
2021-02-25,0.00010973086827026357,0.00010973086827026357,0.0,0.0,1.0,9998.908850867047,9998.908850867047,-0.0001091149132953495,117.73524475097656,122.23485717773437,,0.0,0.0,0.0,-0.03478268810355034,9363.32541800598,-0.1535990346775632,bear
2021-02-26,0.0,0.0,0.0,0.0,1.0,9998.908850867047,9998.908850867047,-0.0001091149132953495,117.99798583984375,120.55918426513672,,0.0,0.0,0.0,0.0022316264719448586,9384.220862874236,-0.15171018387747004,bear
2021-03-01,-0.00010971882872778949,-0.00010971882872778949,0.0,0.0,1.0,9997.811782299374,9997.811782299374,-0.00021882177006260495,124.35233306884766,120.90755615234374,,0.0,0.0,0.0,0.05385131944225319,9889.573538277533,-0.1060286580098454,bear
2021-03-02,0.0,0.0,0.0,0.0,1.0,9997.811782299374,9997.811782299374,-0.00021882177006260495,121.754150390625,120.76353607177734,,0.0,0.0,0.0,-0.020893718791622273,9682.943569799694,-0.1247070438371568,bear
2021-03-03,0.00010973086827026357,0.00010973086827026357,0.0,0.0,1.0,9998.908850867048,9998.908850867048,-0.00010911491329512746,118.77645874023438,120.12323455810547,,0.0,0.0,0.0,-0.02445659257476862,9446.131763988627,-0.14611372704959624,bear
2021-03-04,0.0,0.0,0.0,0.0,1.0,9998.908850867048,9998.908850867048,-0.00010911491329512746,116.89837646484375,119.9558609008789,,0.0,0.0,0.0,-0.01581190662956211,9296.770410525898,-0.15961529706975286,bear
2021-03-05,0.0,0.0,0.0,0.0,1.0,9998.908850867048,9998.908850867048,-0.00010911491329512746,118.15369415283203,119.98700256347657,,0.0,0.0,0.0,0.010738538258192154,9396.60413525696,-0.15059079378573703,bear
2021-03-08,-0.00010971882872778949,-0.00010971882872778949,0.0,0.0,1.0,9997.811782299375,9997.811782299375,-0.00021882177006249393,113.22982788085938,117.7625015258789,,0.0,0.0,0.0,-0.04167340096538685,9005.015683415382,-0.1859885642199951,bear
2021-03-09,0.0,0.0,0.0,0.0,1.0,9997.811782299375,9997.811782299375,-0.00021882177006249393,117.83255004882812,116.97818145751953,,0.0,0.0,0.0,0.04064937882632602,9371.063977267542,-0.15289950499801197,bear
2021-03-10,0.0,0.0,0.0,0.0,1.0,9997.811782299375,9997.811782299375,-0.00021882177006249393,116.75242614746094,116.57337493896485,,0.0,0.0,0.0,-0.00916660040811812,9285.16317838902,-0.16066453674121428,bear
2021-03-11,0.00010973086827026357,0.00010973086827026357,0.0,0.0,1.0,9998.90885086705,9998.90885086705,-0.00010911491329501644,118.67914581298828,116.92952880859374,,0.0,0.0,0.0,0.016502609231382026,9438.392597971591,-0.1468133115770136,bear
2021-03-12,-0.00010971882872778949,-0.00010971882872778949,0.0,0.0,1.0,9997.811782299379,9997.811782299379,-0.00021882177006204984,117.77417755126953,116.85362548828125,,0.0,0.0,0.0,-0.007625335146452583,9366.421691168262,-0.15331914601873076,bear
2021-03-15,0.0,0.0,0.0,0.0,1.0,9997.811782299379,9997.811782299379,-0.00021882177006204984,120.65454864501953,118.33856964111328,,0.0,0.0,0.0,0.024456728576993214,9595.493724206824,-0.13261210218157415,bear
2021-03-16,0.0,0.0,0.0,0.0,1.0,9997.811782299379,9997.811782299379,-0.00021882177006204984,122.19203186035156,119.21046600341796,126.28337982177734,0.0,0.0,0.0,0.012742853316334513,9717.767693232201,-0.1215591054313101,bear
2021-03-17,0.00010973086827026357,0.00010973086827026357,0.0,0.0,1.0,9998.908850867054,9998.908850867054,-0.00010911491329457235,121.4038314819336,120.1407470703125,126.19663955688476,0.0,0.0,0.0,-0.006450505539663753,9655.083178893841,-0.1272254932879927,bear
2021-03-18,-0.00010971882872778949,-0.00010971882872778949,0.0,0.0,1.0,9997.81178229938,9997.81178229938,-0.00021882177006193881,117.2876205444336,119.86244201660156,125.9964826965332,0.0,0.0,0.0,-0.03390511557382392,9327.726467838562,-0.15681701380795043,bear
2021-03-19,0.0,0.0,0.0,0.0,1.0,9997.81178229938,9997.81178229938,-0.00021882177006193881,116.76215362548828,119.66003723144532,125.87151550292968,0.0,0.0,0.0,-0.004480156699455229,9285.936791612989,-0.16059460571240547,bear
2021-03-22,0.0,0.0,0.0,0.0,1.0,9997.81178229938,9997.81178229938,-0.00021882177006193881,120.0707015991211,119.54326782226562,125.72876892089843,0.0,0.0,0.0,0.028335790929695515,9549.061155126501,-0.13680938995461367,bear
2021-03-23,0.00010973086827026357,0.00010973086827026357,0.0,0.0,1.0,9998.908850867056,9998.908850867056,-0.00010911491329446132,119.24356079101562,118.95357360839844,125.54751953125,0.0,0.0,0.0,-0.006888781335408822,9483.27976087039,-0.1427557213179943,bear
2021-03-24,-0.00010971882872778949,-0.00010971882872778949,0.0,0.0,1.0,9997.811782299383,9997.811782299383,-0.00021882177006171677,116.85948181152344,118.04470367431641,125.3782487487793,0.0,0.0,0.0,-0.019993356150027175,9293.677171140962,-0.15989491148925694,bear
2021-03-25,0.0,0.0,0.0,0.0,1.0,9997.811782299383,9997.811782299383,-0.00021882177006171677,117.34600067138672,118.05637969970704,125.22220581054688,0.0,0.0,0.0,0.004163280996299257,9332.369360693314,-0.15639731793936584,bear
2021-03-26,0.0,0.0,0.0,0.0,1.0,9997.811782299383,9997.811782299383,-0.00021882177006171677,117.94934844970703,118.29381866455078,125.03761505126953,0.0,0.0,0.0,0.005141613475263762,9380.352796754394,-0.1520598390215141,bear
2021-03-29,0.0,0.0,0.0,0.0,1.0,9997.811782299383,9997.811782299383,-0.00021882177006171677,118.12449645996094,117.90457763671876,124.89500427246094,0.0,0.0,0.0,0.001484942583880322,9394.282082074116,-0.15080069656789474,bear
2021-03-30,0.00010973086827026357,0.00010973086827026357,0.0,0.0,1.0,9998.908850867057,9998.908850867057,-0.00010911491329423928,116.674560546875,117.39077758789062,124.7577914428711,0.0,0.0,0.0,-0.012274642064420638,9278.970632064456,-0.16122431405887916,bear
2021-03-31,-0.00010971882872778949,-0.00010971882872778949,0.0,0.0,1.0,9997.811782299385,9997.811782299385,-0.00021882177006149472,118.86404418945312,117.79169006347657,124.65095947265625,0.0,0.0,0.0,0.018765732926831813,9453.097316781694,-0.1454840735509879,bear
2021-04-01,0.00010973086827026357,0.00010973086827026357,0.0,0.0,1.0,9998.90885086706,9998.90885086706,-0.00010911491329401724,119.6911849975586,118.26072692871094,124.4790510559082,0.0,0.0,0.0,0.006958713324503041,9518.878711037805,-0.13953774218760728,bear
2021-04-05,-0.00010971882872778949,-0.00010971882872778949,0.0,0.0,1.0,9997.811782299388,9997.811782299388,-0.00021882177006116166,122.51316833496094,119.17349090576172,124.26952774047851,0.0,0.0,0.0,0.0235772027610881,9743.30724446615,-0.11925044906690063,bear
2021-04-06,-0.00010913879523988257,-0.00010913879523988257,0.0,0.0,1.0,9996.720633166431,9996.720633166431,-0.00032793668335684423,122.81482696533203,120.11155700683594,124.02328491210938,0.0,0.0,0.0,0.0024622547475576795,9767.29774898575,-0.11708181930370642,bear
2021-04-07,0.0,0.0,0.0,0.0,1.0,9996.720633166431,9996.720633166431,-0.00032793668335684423,124.45936584472656,121.66851806640625,123.73511688232422,0.0,0.0,0.0,0.013390393652215504,9898.085710763067,-0.10525919730148503,bear
2021-04-08,0.00010915070781658542,0.00010915070781658542,0.0,0.0,1.0,9997.811782299386,9997.811782299386,-0.0002188217700613837,126.8531723022461,123.26634368896484,123.49015975952149,0.0,0.0,0.0,0.0192336385556231,10088.461913716463,-0.08805007610141369,bear
2021-04-09,-0.00010913879523988257,-0.00010913879523988257,0.0,0.0,1.0,9996.720633166431,9996.720633166431,-0.00032793668335684423,129.42218017578125,125.21254272460938,123.31796005249024,1.0,0.0,0.0,0.020251822062550495,10292.771649277865,-0.06958142851266313,bear
2021-04-12,-0.013232903535235208,-0.014232903535235208,1.0,0.001,0.0,9854.438272725878,9864.434993359044,-0.014556172727412164,127.70954895019531,126.25181884765625,123.20808883666992,1.0,1.0,0.0,-0.013232903535235208,10156.568394932769,-0.08189356771654632,bear
2021-04-13,0.02430637739822572,0.02430637739822572,0.0,0.0,0.0,10093.963968430273,10104.203673127891,0.0,130.81370544433594,127.85159454345703,123.2599919128418,1.0,1.0,0.0,0.02430637739822572,10403.437779410895,-0.059577726281726195,bear
2021-04-14,-0.01785289572258597,-0.01785289572258597,0.0,0.0,0.0,9913.757482274346,9923.81437859177,-0.017852895722586082,128.47830200195312,128.65538177490234,123.22282333374024,1.0,1.0,0.0,-0.01785289572258597,10217.70628957866,-0.07636698706961587,bear
2021-04-15,0.01870782191921716,0.01870782191921716,0.0,0.0,0.0,10099.222291803042,10109.467330745832,0.0,130.88185119628906,129.46111755371095,123.21720779418945,1.0,1.0,0.0,0.01870782191921716,10408.857319266965,-0.05908782514500399,bear
2021-04-16,-0.0025281338687979105,-0.0025281338687979105,0.0,0.0,0.0,10073.690105878617,10083.909243991468,-0.0025281338687977994,130.55096435546875,129.68687438964844,123.22537948608398,1.0,1.0,0.0,-0.0025281338687979105,10382.542334542639,-0.06146657708181946,bear
2021-04-19,0.0050684986584519365,0.0050684986584519365,0.0,0.0,0.0,10124.748590665922,10135.019524466588,0.0,131.21266174316406,130.3874969482422,123.1797410583496,1.0,1.0,0.0,0.0050684986584519365,10435.166236436587,-0.056709621686846456,bear
2021-04-20,-0.012829868244000342,-0.012829868244000342,0.0,0.0,0.0,9994.84940024405,10004.988559317311,-0.012829868244000453,129.5292205810547,130.13059997558594,123.10870468139649,1.0,1.0,0.0,-0.012829868244000342,10301.284428518866,-0.0688119129564374,bear
2021-04-21,0.002929733401328516,0.002929733401328516,0.0,0.0,0.0,10024.131644373194,10034.300508479453,-0.009937722936200877,129.90870666503906,130.41668090820312,123.0423390197754,1.0,1.0,0.0,0.002929733401328516,10331.464445585683,-0.06608378011490657,bear
2021-04-22,-0.011685405294550644,-0.011685405294550644,0.0,0.0,0.0,9906.995603382762,9917.045640190554,-0.021507001910537116,128.3906707763672,129.91844482421874,122.96312881469727,1.0,1.0,0.0,-0.011685405294550644,10210.737096252773,-0.0769969696554188,bear
2021-04-23,0.018038767984306592,0.018038767984306592,0.0,0.0,0.0,10085.705598493729,10095.93692558373,-0.0038561937437328053,130.70668029785156,129.9495880126953,122.94230545043945,1.0,1.0,0.0,0.018038767984306592,10394.926213680828,-0.06034713214222098,bear
2021-04-26,0.0029780552003719762,0.0029780552003719762,0.0,0.0,0.0,10115.741386500742,10126.003183047591,-0.0008896225011931769,131.09593200683594,129.92624206542968,122.93432632446289,1.0,1.0,0.0,0.0029780552003719762,10425.882877748963,-0.05754879403255275,bear
2021-04-27,-0.002449978775541317,-0.002449978775541317,0.0,0.0,0.0,10090.958034804951,10101.19469016806,-0.0033374217204882317,130.77474975585938,130.17534790039062,122.91525344848633,1.0,1.0,0.0,-0.002449978775541317,10400.3396859822,-0.05985777948415616,bear
2021-04-28,-0.0060269852682249825,-0.0060269852682249825,0.0,0.0,0.0,10030.139979386906,10040.314938578944,-0.00934429239716994,129.986572265625,130.1909210205078,122.92284378051758,1.0,1.0,0.0,-0.0060269852682249825,10337.656991910251,-0.06552400279724135,bear
2021-04-29,-0.0007488143870029162,-0.0007488143870029162,0.0,0.0,0.0,10022.629266266687,10032.796606302896,-0.01008610964358947,129.8892364501953,130.49063415527343,122.97422317504883,1.0,1.0,0.0,-0.0007488143870029162,10329.916005626807,-0.0662237518682558,bear
2021-04-30,-0.015133180090599385,-0.015133180090599385,0.0,0.0,0.0,9870.95501259896,9880.96848844736,-0.025066654820539047,127.92359924316406,129.93401794433595,123.00828186035156,1.0,1.0,0.0,-0.015133180090599385,10173.591526392891,-0.08035475599555764,bear
2021-05-03,0.008215443459200777,0.008215443459200777,0.0,0.0,0.0,9952.049285393281,9962.145026386344,-0.01705714504672773,128.97454833984375,129.5097412109375,123.06024581909179,1.0,1.0,0.0,0.008215443459200777,10257.172092354976,-0.07279946249091618,bear
2021-05-04,-0.035385548565887714,-0.035385548565887714,0.0,0.0,0.0,9599.89056207489,9609.629059734734,-0.051839117178169025,124.41071319580078,128.23693389892577,123.09625061035156,1.0,1.0,0.0,-0.035385548565887714,9894.216431132281,-0.10560896214126114,bear
2021-05-05,0.001955385254005959,0.001955385254005959,0.0,0.0,0.0,9618.662046520043,9628.419586694605,-0.049985097369473874,124.65398406982422,127.17041625976563,123.13984527587891,1.0,1.0,0.0,0.001955385254005959,9913.56343604166,-0.10386008309451711,bear
2021-05-06,0.012802712488984014,0.012802712488984014,0.0,0.0,0.0,9741.807011230341,9751.68947438636,-0.03782232971084509,126.24989318847656,126.44254760742187,123.22528381347657,1.0,1.0,0.0,0.012802712488984014,10040.483938454605,-0.0923870613884743,bear
2021-05-07,0.005327225461519758,0.005327225461519758,0.0,0.0,0.0,9793.703813581778,9803.638922847143,-0.032696592327175034,126.92245483398438,126.24231872558593,123.40902801513671,1.0,1.0,0.0,0.005327225461519758,10093.97186013752,-0.08755200263269813,bear
2021-05-10,-0.025804551339927095,-0.025804551339927095,0.0,0.0,0.0,9540.981680716168,9550.660418944428,-0.057657422771754896,123.64727783203125,125.17686462402344,123.52201385498047,1.0,1.0,0.0,-0.025804551339927095,9833.501445048822,-0.11109731382577648,bear
2021-05-11,-0.007410147015776691,-0.007410147015776691,0.0,0.0,0.0,9470.281603787229,9479.88862114229,-0.06464031980824203,122.73103332519531,124.84092864990234,123.48958786010742,1.0,1.0,0.0,-0.007410147015776691,9760.633753661157,-0.11768421341304625,bear
2021-05-12,-0.024938579322096754,-0.024938579322096754,0.0,0.0,0.0,9234.106234808587,9243.473666799291,-0.08796686138739529,119.67029571533203,123.84419097900391,123.44791076660157,1.0,1.0,0.0,-0.024938579322096754,9517.217414561545,-0.13968791564398308,bear
2021-05-13,0.017919756716824775,0.017919756716824775,0.0,0.0,0.0,9399.579172033673,9409.114466126712,-0.07162344942577514,121.81475830078125,122.95716400146485,123.5086767578125,1.0,1.0,0.0,0.017919756716824775,9687.763635251615,-0.1242713323917789,bear
2021-05-14,0.01984466981626043,0.01984466981626043,0.0,0.0,0.0,9586.11071711448,9595.835235970395,-0.05320012331447088,124.23213195800781,122.41909942626953,123.65535186767578,0.0,1.0,0.0,0.01984466981626043,9880.014105851158,-0.10689278613446007,bear
2021-05-17,0.00010955746777741027,-0.0008904425322225898,1.0,0.001,1.0,9577.574836413367,9596.886531380058,-0.05404319419417469,123.08192443847656,122.3060287475586,123.75391647338867,0.0,0.0,0.0,-0.009258534820283382,9788.539651227244,-0.11516165037228054,bear
2021-05-18,0.0,0.0,0.0,0.0,1.0,9577.574836413367,9596.886531380058,-0.05404319419417469,121.6977767944336,122.09937744140625,123.92327545166016,0.0,0.0,0.0,-0.011245742625147548,9678.460253633491,-0.12511231471705409,bear
2021-05-19,-0.00010954546625363548,-0.00010954546625363548,0.0,0.0,1.0,9576.525656512333,9595.835235970395,-0.05414681947352251,121.54181671142578,122.473681640625,123.9974607849121,0.0,0.0,0.0,-0.0012815360076071647,9666.056958320265,-0.12623351478835632,bear
2021-05-20,0.0,0.0,0.0,0.0,1.0,9576.525656512333,9595.835235970395,-0.05414681947352251,124.09566497802734,122.92986297607422,124.14432556152343,0.0,0.0,0.0,0.021012095554447052,9869.161070763219,-0.10787384990881588,bear
2021-05-21,0.00010955746777741027,0.00010955746777741027,0.0,0.0,1.0,9577.574836413365,9596.886531380056,-0.054043194194174915,122.26314544677734,122.53606567382812,124.21600555419921,0.0,0.0,0.0,-0.014766990704908722,9723.42326096601,-0.12104786847481841,bear
2021-05-24,-0.00010954546625363548,-0.00010954546625363548,0.0,0.0,1.0,9576.52565651233,9595.835235970393,-0.054146819473522734,123.89096069335938,122.69787292480468,124.33834121704102,0.0,0.0,0.0,0.013314030492456386,9852.881214753572,-0.10934547299428266,bear
2021-05-25,0.0,0.0,0.0,0.0,1.0,9576.52565651233,9595.835235970393,-0.054146819473522734,123.69600677490234,123.09751892089844,124.39917037963868,0.0,0.0,0.0,-0.0015735927574213049,9837.376792234303,-0.11074700050734332,bear
2021-05-26,0.0,0.0,0.0,0.0,1.0,9576.52565651233,9595.835235970393,-0.054146819473522734,123.64727783203125,123.51861114501953,124.42827529907227,0.0,0.0,0.0,-0.0003939411153326411,9833.501445048822,-0.11109731382577648,bear
2021-05-27,0.00010955746777741027,0.00010955746777741027,0.0,0.0,1.0,9577.574836413363,9596.886531380056,-0.054043194194175026,122.11693572998047,123.12286529541015,124.4425373840332,0.0,0.0,0.0,-0.012376674431358481,9711.795399143159,-0.12209897297371486,bear
2021-05-28,0.0,0.0,0.0,0.0,1.0,9577.574836413363,9596.886531380056,-0.054043194194175026,121.46383666992188,122.96300354003907,124.52606170654298,0.0,0.0,0.0,-0.0053481448429290035,9659.85531066365,-0.1267941148240076,bear
2021-06-01,-0.00010954546625363548,-0.00010954546625363548,0.0,0.0,1.0,9576.52565651233,9595.835235970393,-0.054146819473522734,121.14215850830078,122.41324310302734,124.61366180419923,0.0,0.0,0.0,-0.0026483451407455227,9634.27267979135,-0.12910666538688376,bear
2021-06-02,0.0,0.0,0.0,0.0,1.0,9576.52565651233,9595.835235970393,-0.054146819473522734,121.90247344970703,122.05453643798828,124.65029724121094,0.0,0.0,0.0,0.006276220852991843,9694.739502887665,-0.12364074647945333,bear
2021-06-03,0.0,0.0,0.0,0.0,1.0,9576.52565651233,9595.835235970393,-0.054146819473522734,120.42084503173828,121.40924987792968,124.67384292602539,0.0,0.0,0.0,-0.012154211280873017,9576.907590656543,-0.13429220200469016,bear
2021-06-04,0.00010955746777741027,0.00010955746777741027,0.0,0.0,1.0,9577.574836413363,9596.886531380054,-0.054043194194175026,122.71151733398438,121.52816619873047,124.7908836364746,0.0,0.0,0.0,0.01902222411445753,9759.081673169461,-0.11782451425358986,bear
2021-06-07,-0.00021879486367959444,-0.00021879486367959444,0.0,0.0,1.0,9575.479312232648,9594.786781899673,-0.05425016468454824,122.72126007080078,121.77965087890625,124.89838882446288,0.0,0.0,0.0,7.939545552093641e-05,9759.856499904368,-0.11775447352904966,bear
2021-06-08,0.0,0.0,0.0,0.0,1.0,9575.479312232648,9594.786781899673,-0.05425016468454824,123.54004669189453,122.259228515625,125.01020278930665,0.0,0.0,0.0,0.006671921561279381,9824.973496921073,-0.11186820057864588,bear
2021-06-09,0.0,0.0,0.0,0.0,1.0,9575.479312232648,9594.786781899673,-0.05425016468454824,123.92021179199219,122.66277618408203,125.12611709594727,0.0,0.0,0.0,0.003077262072320286,9855.2075152247,-0.10913518627706498,bear
2021-06-10,0.0,0.0,0.0,0.0,1.0,9575.479312232648,9594.786781899673,-0.05425016468454824,122.92597961425781,123.16380310058594,125.25114547729493,0.0,0.0,0.0,-0.008023163964594016,9776.137569424953,-0.11628274074785161,bear
2021-06-11,0.00010927330586407713,0.00010927330586407713,0.0,0.0,1.0,9576.525656512329,9595.835235970391,-0.054146819473522845,124.13465118408203,123.44842987060547,125.3565576171875,0.0,0.0,0.0,0.00983251525525386,9872.261591213784,-0.1075935773149237,bear
2021-06-14,-0.00010926136651323581,-0.00010926136651323581,0.0,0.0,1.0,9575.47931223265,9594.786781899673,-0.05425016468454802,127.18563842773438,124.34130554199218,125.50644668579102,0.0,0.0,0.0,0.024578046617523164,10114.902496823019,-0.08565997065639297,bear
