name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,risk_free_rate,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,capture_spread,missed_return_while_in_cash,avoided_downside_while_out,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,average_target_exposure,volatility_adjusted_exposure,risk_price_sma_window,risk_drawdown_threshold,risk_volatility_window,risk_max_realized_volatility,risk_sharp_loss_threshold,target_volatility,sizing_window,fallback_asset,fallback_weight,fallback_min_hold_days,fallback_cooldown_days,hybrid_fallback,beats_benchmark_cagr,beats_benchmark_sharpe
equal_weight_signal_portfolio,5.32255252033471,0.17507638786273527,0.1490526331679316,1.032704892770619,1.2895426617014474,0.7584583429058752,-0.2308319098870566,19,0.5,0.8879610299234516,8.07776617954071,0.11911419716659132,0.2620824773069399,-0.023854082973757313,10.986902225303139,0.609776363027164,-0.11910732863301243,0.20487017238360594,EQUAL_WEIGHT,multi_asset,equal_weight_signal_portfolio,,5,50,,,,,,,,10.0,,0.2941837164957477,1.1657285472596322,-0.43570208227066254,,,,,,,,,,,,,,,,,,,,,,,,False,False
NVDA_long_cash_sma_5_50_10bps,44.409034135607136,0.39628843404145897,0.38318429806083243,1.0125503945508196,1.3339084315416738,0.863161982004732,-0.4591124751823076,47,0.41304347826086957,0.6969380654140571,8.154488517745301,0.1391717284628126,0.4473706872059465,-0.07770902028235581,4.051220931256243,4.435156987554016,-0.3043338816309904,0.20423831433054596,NVDA,multi_asset,long_cash,0.018941489030219374,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,431.4834911728705,0.7006223156724494,1.3026553213882996,-0.6633507895128535,0.6513768364871486,0.657901543010125,-0.006524706522976431,2.7225020907213406,9.2542782938526,42.61702127659574,18.0,4.111796407185629,0.0,0.6969380654140571,,,,,,,,,cash,0.0,0.0,0.0,False,False,False
AAPL_long_cash_sma_5_50_10bps,5.182333385063779,0.1727730926211113,0.18682748096002516,0.8471129406860949,1.0053007283427373,0.6901173681244955,-0.2503532016454677,45,0.4318181818181818,0.6231732776617954,7.803757828810021,0.04531927654155998,0.15231682540902924,-0.03599886059771666,3.215679201752422,0.574866752324227,-0.07419131442819649,0.1348059126227038,AAPL,multi_asset,long_cash,0.018941489030219374,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,11.464142151973821,0.24696440704930778,0.8490639440563159,-0.3851591142681715,0.5468153092987117,0.523442080746742,0.02337322855196966,0.9633829670537782,7.871563969719939,39.8,24.0,3.9368263473053893,0.0,0.6231732776617954,,,,,,,,,cash,0.0,0.0,0.0,False,False,False
AMZN_long_cash_sma_5_50_10bps,6.727406861337569,0.19588566968659138,0.22913184167357345,0.8136342420929901,1.0360600993260975,0.44709559018777145,-0.43812928149061636,41,0.35,0.6541405706332637,7.102296450939457,0.05900897517519814,0.23133816926679232,-0.033783667797198706,3.6871871720986342,0.6527446297605817,-0.07789892331656012,0.12332335104220915,AMZN,multi_asset,long_cash,0.018941489030219374,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,14.896538760593147,0.2737845930031515,0.8447718202454628,-0.5614526325328255,0.576479569332424,0.5557670733471791,0.020712495985244828,1.0244224996627072,8.448007456752908,45.853658536585364,27.0,3.5868862275449103,0.0,0.6541405706332637,,,,,,,,,cash,0.0,0.0,0.0,False,False,False
QQQ_long_cash_sma_5_50_10bps,2.6468380057336263,0.11984851748132841,0.13936199094594814,0.7482258757654637,0.8314349502568632,0.6339243000767495,-0.18905809016442232,42,0.4146341463414634,0.7070285316631872,7.277661795407098,0.030516469861973868,0.11644390000318228,-0.030348793154715416,2.7177718538956803,0.3155796702218394,-0.07380655749549714,0.16212910699590033,QQQ,multi_asset,long_cash,0.018941489030219374,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,6.5642480189498125,0.19365507497682555,0.834281866060412,-0.35118719716032265,0.566721328038042,0.5584895255869848,0.008231802451057146,0.8661751036067022,5.536511571194267,48.38095238095238,29.5,3.67437125748503,0.0,0.7070285316631872,,,,,,,,,cash,0.0,0.0,0.0,False,False,False
MSFT_long_cash_sma_5_50_10bps,2.517362136145022,0.11631257748654944,0.18955953900905798,0.5766133797835157,0.6744499625405741,0.354736858804798,-0.3278841050756247,50,0.3673469387755102,0.6778009742519137,8.680584551148225,0.03034583104811874,0.14767109858935457,-0.03777851784679238,2.2696631245848398,0.3657847744278473,-0.11080908765667852,0.04360065115987355,MSFT,multi_asset,long_cash,0.018941489030219374,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,9.376057900110563,0.22712166514322796,0.8219111765281607,-0.37148475623549826,0.5851111406985974,0.5949109852979214,-0.009799844599324037,1.2719125980533512,6.264009303992363,38.96,17.5,4.3742514970059885,0.0,0.6778009742519137,,,,,,,,,cash,0.0,0.0,0.0,False,False,False
GOOGL_long_cash_sma_5_50_10bps,2.855538796505721,0.12531386684362134,0.21535635837876077,0.5686191977440449,0.6777730399070653,0.2612003312402551,-0.47976151580128046,53,0.38461538461538464,0.6583159359777314,9.206680584551147,0.030394105762046795,0.1391866120151984,-0.037601210646172965,2.3135327563808903,0.4273465111035577,-0.13315049625442565,-0.03656103901521823,GOOGL,multi_asset,long_cash,0.018941489030219374,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,12.843131871226605,0.258464363098047,0.8759200547618075,-0.4432004767860622,0.5859337093500057,0.5982781773381672,-0.012344467988161578,1.454190459961397,6.729200105393762,35.698113207547166,14.0,4.636706586826348,0.0,0.6583159359777314,,,,,,,,,cash,0.0,0.0,0.0,False,False,False
SPY_long_cash_sma_5_50_10bps,1.0655548287070715,0.06551850738777554,0.10547755555697463,0.4764521162305508,0.5159951674748061,0.3149650445757847,-0.20801834526120222,47,0.45652173913043476,0.7080723729993041,8.154488517745301,0.014932632425471623,0.060833656534714474,-0.023624227826292376,2.1630451528362156,0.2015272158810837,-0.07162673402376907,0.1291543523021822,SPY,multi_asset,long_cash,0.018941489030219374,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,3.3451581895957494,0.1371452414115446,0.7112158585829215,-0.3371726975633844,0.5407967171591699,0.5513687408225981,-0.010572023663428243,0.8220911061267806,4.340385339092354,43.297872340425535,28.0,4.111796407185629,0.0,0.7080723729993041,,,,,,,,,cash,0.0,0.0,0.0,False,False,False
META_long_cash_sma_5_50_10bps,2.0881883457182653,0.10367638406818935,0.25634747232013144,0.4386413004546584,0.5184973045295835,0.20683477697576014,-0.5012521858465786,47,0.3617021276595745,0.6332637439109255,8.242171189979123,0.039315864651201494,0.20488577212107972,-0.05450708291506288,2.130033957535344,0.3049149955945589,-0.08937325861536016,0.26610875871988826,META,multi_asset,long_cash,0.018941489030219374,5,50,0.0,,False,0.0,0.0,0.0,0.0,10.0,6.520508877550299,0.19304964268354952,0.609809510326615,-0.7673609445664669,0.5456471607053628,0.5479537309083279,-0.002306570202965097,1.3125387155377273,9.355390476930953,38.723404255319146,17.0,4.111796407185629,0.0,0.6332637439109255,,,,,,,,,cash,0.0,0.0,0.0,False,False,False
