name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,risk_free_rate,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,capture_spread,missed_return_while_in_cash,avoided_downside_while_out,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,average_target_exposure,volatility_adjusted_exposure,risk_price_sma_window,risk_drawdown_threshold,risk_volatility_window,risk_max_realized_volatility,risk_sharp_loss_threshold,target_volatility,sizing_window,fallback_asset,fallback_weight,fallback_min_hold_days,fallback_cooldown_days,hybrid_fallback,cagr_20bps,sharpe_20bps,selection_score,robust_20bps,passes_selection
AAPL_long_cash_hysteresis_trend_5_50_entry_0.020_exit_-0.005_hold_20_cool_10_10bps,3.3218467430537792,0.2764901229057244,0.19905745635558944,1.2858872589680046,1.5274511187697721,1.0902062564062394,-0.2536126730891709,13,0.5833333333333334,0.6492389146260754,4.169424222369292,0.1378771499713063,0.2628863188464189,-0.037135686453851326,9.910705349215837,0.10993982469210906,-0.04539479067059227,0.1315464411790006,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,5,50,0.0,,False,0.02,-0.005,20,10,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.5845431346589959,0.5319324757600133,0.05261065889898253,0.3441780934693309,4.018699675449248,75.46153846153847,66.0,2.168150684931507,0.0,0.6492389146260754,,,,,,,,,cash,0.0,0,0,False,0.2711480550033898,1.2640523004072033,1.4613736335684575,True,True
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_0.000_hold_20_cool_10_10bps,3.4874526222865327,0.28452060529554113,0.20182476626696555,1.302143629008921,1.5594836222117607,1.0429263280279701,-0.27280987894277287,16,0.6,0.6770350761085374,5.1700860357379215,0.11347966344560909,0.2123368393131461,-0.03480610035569642,9.150845849284925,0.14145730887687247,-0.03736430828077553,0.11234923532539864,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,5,50,0.0,,False,0.0,0.0,20,10,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.6045249316603133,0.5515292576676099,0.05299567399270344,0.29668998553110937,3.8517069321696757,63.9375,51.0,2.668493150684932,0.0,0.6770350761085374,,,,,,,,,cash,0.0,0,0,False,0.27788216170018054,1.2760240564629683,1.4360354105376447,True,True
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_5_10bps,3.515656848667806,0.28586357801944673,0.24032257019825018,1.1336481635170892,1.241231431033397,0.8461677894957024,-0.33783320704019615,4,0.6666666666666666,0.6598279285241562,1.1674387822634018,0.3362934475258453,0.5197470558177378,-0.030613769057939777,33.95511704776121,0.031925405143226726,-0.03602133555686993,0.04732590722797536,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,10,5,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.664517339821522,0.6184641599500684,0.04605317987145352,0.2578815331174614,3.2668464484835793,249.25,193.0,0.667123287671233,0.0,0.6598279285241562,,,,,,,,,cash,0.0,0,0,False,0.2843520789077141,1.1286055600067437,1.3964771438599874,True,True
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_20_cool_0_10bps,3.515656848667806,0.28586357801944673,0.24032257019825018,1.1336481635170892,1.241231431033397,0.8461677894957024,-0.33783320704019615,4,0.6666666666666666,0.6598279285241562,1.1674387822634018,0.3362934475258453,0.5197470558177378,-0.030613769057939777,33.95511704776121,0.031925405143226726,-0.03602133555686993,0.04732590722797536,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.664517339821522,0.6184641599500684,0.04605317987145352,0.2578815331174614,3.2668464484835793,249.25,193.0,0.667123287671233,0.0,0.6598279285241562,,,,,,,,,cash,0.0,0,0,False,0.2843520789077141,1.1286055600067437,1.3964771438599874,True,True
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_20_cool_5_10bps,3.515656848667806,0.28586357801944673,0.24032257019825018,1.1336481635170892,1.241231431033397,0.8461677894957024,-0.33783320704019615,4,0.6666666666666666,0.6598279285241562,1.1674387822634018,0.3362934475258453,0.5197470558177378,-0.030613769057939777,33.95511704776121,0.031925405143226726,-0.03602133555686993,0.04732590722797536,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,20,5,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.664517339821522,0.6184641599500684,0.04605317987145352,0.2578815331174614,3.2668464484835793,249.25,193.0,0.667123287671233,0.0,0.6598279285241562,,,,,,,,,cash,0.0,0,0,False,0.2843520789077141,1.1286055600067437,1.3964771438599874,True,True
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_0_10bps,3.515656848667806,0.28586357801944673,0.24032257019825018,1.1336481635170892,1.241231431033397,0.8461677894957024,-0.33783320704019615,4,0.6666666666666666,0.6598279285241562,1.1674387822634018,0.3362934475258453,0.5197470558177378,-0.030613769057939777,33.95511704776121,0.031925405143226726,-0.03602133555686993,0.04732590722797536,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,10,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.664517339821522,0.6184641599500684,0.04605317987145352,0.2578815331174614,3.2668464484835793,249.25,193.0,0.667123287671233,0.0,0.6598279285241562,,,,,,,,,cash,0.0,0,0,False,0.2843520789077141,1.1286055600067437,1.3964771438599874,True,True
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_20_cool_10_10bps,3.314681699527701,0.2761369290015345,0.23624196396882594,1.1170467087008844,1.2120547472083278,0.9185915342949159,-0.3006090505868739,4,0.6666666666666666,0.6558570483123759,1.1674387822634018,0.3362934475258453,0.5197470558177378,-0.030613769057939777,33.95511704776121,0.030231792950050185,-0.04574798457478213,0.08455006368129758,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,20,10,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.6521185904737871,0.6092457093823116,0.04287288109147547,0.30882935998753225,3.3454175408884366,247.75,190.0,0.667123287671233,0.0,0.6558570483123759,,,,,,,,,cash,0.0,0,0,False,0.2746502343371666,1.1121161699267383,1.3887611182525317,True,True
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_10_10bps,3.314681699527701,0.2761369290015345,0.23624196396882594,1.1170467087008844,1.2120547472083278,0.9185915342949159,-0.3006090505868739,4,0.6666666666666666,0.6558570483123759,1.1674387822634018,0.3362934475258453,0.5197470558177378,-0.030613769057939777,33.95511704776121,0.030231792950050185,-0.04574798457478213,0.08455006368129758,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,10,10,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.6521185904737871,0.6092457093823116,0.04287288109147547,0.30882935998753225,3.3454175408884366,247.75,190.0,0.667123287671233,0.0,0.6558570483123759,,,,,,,,,cash,0.0,0,0,False,0.2746502343371666,1.1121161699267383,1.3887611182525317,True,True
AAPL_long_cash_hysteresis_trend_5_200_entry_0.010_exit_-0.010_hold_0_cool_10_10bps,3.314681699527701,0.2761369290015345,0.23624196396882594,1.1170467087008844,1.2120547472083278,0.9185915342949159,-0.3006090505868739,4,0.6666666666666666,0.6558570483123759,1.1674387822634018,0.3362934475258453,0.5197470558177378,-0.030613769057939777,33.95511704776121,0.030231792950050185,-0.04574798457478213,0.08455006368129758,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,0,10,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.6521185904737871,0.6092457093823116,0.04287288109147547,0.30882935998753225,3.3454175408884366,247.75,190.0,0.667123287671233,0.0,0.6558570483123759,,,,,,,,,cash,0.0,0,0,False,0.2746502343371666,1.1121161699267383,1.3887611182525317,True,True
AAPL_long_cash_hysteresis_trend_50_200_entry_0.020_exit_-0.010_hold_0_cool_0_10bps,3.5321816897222824,0.28664718126856936,0.25020961604251635,1.1007267383405956,1.229346526758489,0.7694941693591782,-0.3725137794186073,2,1.0,0.6532097948378557,0.500330906684315,0.5772180396393309,0.5772180396393309,,,0.013669486009327159,-0.035237732307747294,0.012645334849564205,AAPL,allocation_train,long_cash_hysteresis,0.008039496216814625,50,200,0.0,,False,0.02,-0.01,0,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.6895746463802458,0.647110235011991,0.04246441136825474,0.2437502147566034,3.0182920870814236,493.5,493.5,0.3335616438356165,0.0,0.6532097948378557,,,,,,,,,cash,0.0,0,0,False,0.28600045042903544,1.0986790508335058,1.3736833507665744,True,True
AAPL_hybrid_qqq_regime_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_5_10bps,3.863426005186776,0.30187354979979264,0.25294073797090416,1.1383051124375951,1.3209236248434075,1.0052944582092922,-0.30028371024496947,3,0.5,0.7637326273990734,3.0019854401058903,0.4554532578977611,1.0474599799574276,-0.1365534641619054,7.670695037919366,0.08913323248092908,-0.020011363776524016,0.08487540402320204,AAPL,allocation_train,hybrid_qqq_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,10,5,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7338410710035793,0.6926312121662722,0.0412098588373071,0.25719945205655254,3.2568327624037914,250.5,194.0,0.5003424657534247,0.10225016545334216,0.6614824619457313,,,,,,,,,cash,0.0,0,0,False,0.29793088319258043,1.1258466749129483,1.3625369466447532,True,True
AAPL_hybrid_qqq_regime_trend_5_200_entry_0.010_exit_-0.010_hold_20_cool_0_10bps,3.863426005186776,0.30187354979979264,0.25294073797090416,1.1383051124375951,1.3209236248434075,1.0052944582092922,-0.30028371024496947,3,0.5,0.7637326273990734,3.0019854401058903,0.4554532578977611,1.0474599799574276,-0.1365534641619054,7.670695037919366,0.08913323248092908,-0.020011363776524016,0.08487540402320204,AAPL,allocation_train,hybrid_qqq_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7338410710035793,0.6926312121662722,0.0412098588373071,0.25719945205655254,3.2568327624037914,250.5,194.0,0.5003424657534247,0.10225016545334216,0.6614824619457313,,,,,,,,,cash,0.0,0,0,False,0.29793088319258043,1.1258466749129483,1.3625369466447532,True,True
AAPL_hybrid_qqq_regime_trend_5_200_entry_0.010_exit_-0.010_hold_20_cool_5_10bps,3.863426005186776,0.30187354979979264,0.25294073797090416,1.1383051124375951,1.3209236248434075,1.0052944582092922,-0.30028371024496947,3,0.5,0.7637326273990734,3.0019854401058903,0.4554532578977611,1.0474599799574276,-0.1365534641619054,7.670695037919366,0.08913323248092908,-0.020011363776524016,0.08487540402320204,AAPL,allocation_train,hybrid_qqq_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,20,5,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7338410710035793,0.6926312121662722,0.0412098588373071,0.25719945205655254,3.2568327624037914,250.5,194.0,0.5003424657534247,0.10225016545334216,0.6614824619457313,,,,,,,,,cash,0.0,0,0,False,0.29793088319258043,1.1258466749129483,1.3625369466447532,True,True
AAPL_hybrid_qqq_regime_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_0_10bps,3.863426005186776,0.30187354979979264,0.25294073797090416,1.1383051124375951,1.3209236248434075,1.0052944582092922,-0.30028371024496947,3,0.5,0.7637326273990734,3.0019854401058903,0.4554532578977611,1.0474599799574276,-0.1365534641619054,7.670695037919366,0.08913323248092908,-0.020011363776524016,0.08487540402320204,AAPL,allocation_train,hybrid_qqq_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,10,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7338410710035793,0.6926312121662722,0.0412098588373071,0.25719945205655254,3.2568327624037914,250.5,194.0,0.5003424657534247,0.10225016545334216,0.6614824619457313,,,,,,,,,cash,0.0,0,0,False,0.29793088319258043,1.1258466749129483,1.3625369466447532,True,True
AAPL_long_qqq_regime_trend_5_200_entry_0.010_exit_-0.010_hold_20_cool_10_10bps,3.8586542856287105,0.30166042936088866,0.2516399822033221,1.142275698827295,1.3238108694579884,1.0045847279387758,-0.30028371024496925,3,0.5,0.7637326273990734,3.168762409000662,0.4592078008801997,1.0549690659223048,-0.1365534641619054,7.7256851182586965,0.09352418501472837,-0.020224484215427996,0.08487540402320226,AAPL,allocation_train,long_qqq_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,20,10,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7313245747205412,0.6898825132308748,0.04144206148966645,0.30882935998753225,3.3454175408884366,247.75,190.0,0.5003424657534247,0.10787557908669755,0.6558570483123759,,,,,,,,,cash,0.0,0,0,False,0.29752070983989176,1.129329272553149,1.3596233338397583,True,True
AAPL_long_qqq_regime_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_10_10bps,3.8586542856287105,0.30166042936088866,0.2516399822033221,1.142275698827295,1.3238108694579884,1.0045847279387758,-0.30028371024496925,3,0.5,0.7637326273990734,3.168762409000662,0.4592078008801997,1.0549690659223048,-0.1365534641619054,7.7256851182586965,0.09352418501472837,-0.020224484215427996,0.08487540402320226,AAPL,allocation_train,long_qqq_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,10,10,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7313245747205412,0.6898825132308748,0.04144206148966645,0.30882935998753225,3.3454175408884366,247.75,190.0,0.5003424657534247,0.10787557908669755,0.6558570483123759,,,,,,,,,cash,0.0,0,0,False,0.29752070983989176,1.129329272553149,1.3596233338397583,True,True
AAPL_long_qqq_regime_trend_5_200_entry_0.010_exit_-0.010_hold_0_cool_10_10bps,3.8586542856287105,0.30166042936088866,0.2516399822033221,1.142275698827295,1.3238108694579884,1.0045847279387758,-0.30028371024496925,3,0.5,0.7637326273990734,3.168762409000662,0.4592078008801997,1.0549690659223048,-0.1365534641619054,7.7256851182586965,0.09352418501472837,-0.020224484215427996,0.08487540402320226,AAPL,allocation_train,long_qqq_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,0,10,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7313245747205412,0.6898825132308748,0.04144206148966645,0.30882935998753225,3.3454175408884366,247.75,190.0,0.5003424657534247,0.10787557908669755,0.6558570483123759,,,,,,,,,cash,0.0,0,0,False,0.29752070983989176,1.129329272553149,1.3596233338397583,True,True
AAPL_hybrid_spy_regime_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_5_10bps,3.8755237349580725,0.30241309379734327,0.24988864619329393,1.15070823410616,1.3328730375209241,0.9488865305567641,-0.3187031157665404,3,0.5,0.7538054268696228,3.168762409000662,0.38927499554237205,0.86011226172601,-0.08156227064126587,10.545467346158484,0.09443023979159992,-0.019471819778973387,0.06645599850163109,AAPL,allocation_train,hybrid_spy_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,10,5,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7141366083089168,0.6687310166394417,0.04540559166947511,0.2507985421571789,3.2514189265042077,201.4,192.0,0.5003424657534247,0.09066843150231635,0.6631369953673064,,,,,,,,,cash,0.0,0,0,False,0.2982473081308501,1.137345951142378,1.3595988307942923,True,True
AAPL_hybrid_spy_regime_trend_5_200_entry_0.010_exit_-0.010_hold_20_cool_0_10bps,3.8755237349580725,0.30241309379734327,0.24988864619329393,1.15070823410616,1.3328730375209241,0.9488865305567641,-0.3187031157665404,3,0.5,0.7538054268696228,3.168762409000662,0.38927499554237205,0.86011226172601,-0.08156227064126587,10.545467346158484,0.09443023979159992,-0.019471819778973387,0.06645599850163109,AAPL,allocation_train,hybrid_spy_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,20,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7141366083089168,0.6687310166394417,0.04540559166947511,0.2507985421571789,3.2514189265042077,201.4,192.0,0.5003424657534247,0.09066843150231635,0.6631369953673064,,,,,,,,,cash,0.0,0,0,False,0.2982473081308501,1.137345951142378,1.3595988307942923,True,True
AAPL_hybrid_spy_regime_trend_5_200_entry_0.010_exit_-0.010_hold_20_cool_5_10bps,3.8755237349580725,0.30241309379734327,0.24988864619329393,1.15070823410616,1.3328730375209241,0.9488865305567641,-0.3187031157665404,3,0.5,0.7538054268696228,3.168762409000662,0.38927499554237205,0.86011226172601,-0.08156227064126587,10.545467346158484,0.09443023979159992,-0.019471819778973387,0.06645599850163109,AAPL,allocation_train,hybrid_spy_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,20,5,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7141366083089168,0.6687310166394417,0.04540559166947511,0.2507985421571789,3.2514189265042077,201.4,192.0,0.5003424657534247,0.09066843150231635,0.6631369953673064,,,,,,,,,cash,0.0,0,0,False,0.2982473081308501,1.137345951142378,1.3595988307942923,True,True
AAPL_hybrid_spy_regime_trend_5_200_entry_0.010_exit_-0.010_hold_10_cool_0_10bps,3.8755237349580725,0.30241309379734327,0.24988864619329393,1.15070823410616,1.3328730375209241,0.9488865305567641,-0.3187031157665404,3,0.5,0.7538054268696228,3.168762409000662,0.38927499554237205,0.86011226172601,-0.08156227064126587,10.545467346158484,0.09443023979159992,-0.019471819778973387,0.06645599850163109,AAPL,allocation_train,hybrid_spy_regime,0.008039496216814625,5,200,0.0,,False,0.01,-0.01,10,0,10.0,4.329226286257599,0.32188491357631666,1.0639760071469957,-0.3851591142681715,0.7141366083089168,0.6687310166394417,0.04540559166947511,0.2507985421571789,3.2514189265042077,201.4,192.0,0.5003424657534247,0.09066843150231635,0.6631369953673064,,,,,,,,,cash,0.0,0,0,False,0.2982473081308501,1.137345951142378,1.3595988307942923,True,True
