name,total_return,cagr,ann_volatility,sharpe,sortino,calmar,max_drawdown,trades,win_rate,exposure,turnover,average_trade_return,average_win,average_loss,profit_factor,cost_drag,excess_cagr_vs_benchmark,drawdown_improvement_vs_benchmark,ticker,label,variant,risk_free_rate,short_window,long_window,spread_threshold,momentum_window,partial_exposure,entry_threshold,exit_threshold,min_hold_days,cooldown_days,cost_bps,benchmark_total_return,benchmark_cagr,benchmark_sharpe,benchmark_max_drawdown,upside_capture,downside_capture,capture_spread,missed_return_while_in_cash,avoided_downside_while_out,average_holding_days,median_holding_days,trade_frequency_per_year,fallback_exposure,average_target_exposure,volatility_adjusted_exposure,risk_price_sma_window,risk_drawdown_threshold,risk_volatility_window,risk_max_realized_volatility,risk_sharp_loss_threshold,target_volatility,sizing_window,fallback_asset,fallback_weight,fallback_min_hold_days,fallback_cooldown_days,hybrid_fallback,selection_status
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_0bps,0.41807003339148285,0.0665212155452215,0.18117785627792796,0.275744026396396,0.3343963346273377,0.2355297374056753,-0.28243234284529295,20,0.42105263157894735,0.6331621423330888,7.210564930300807,0.01546585108919826,0.12665400682240072,-0.06539826217131262,1.4084778693423985,0.0,-0.10848149019581221,0.05117293570201842,AAPL,selected_v3,long_cash_hysteresis,0.031027263895263085,5,50,0.0,,False,0.0,-0.005,20,5,0.0,1.398107068555598,0.17500270574103372,0.6116360952243951,-0.33360527854731137,0.5398824664327164,0.5581721360540487,-0.018289669621332272,0.6923978395365882,3.4732497414746604,43.15,27.5,3.687531549722362,0.0,0.6331621423330888,,,,,,,,,cash,0.0,0,0,False,selected_v3
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_5bps,0.39063610914408686,0.06268662692294158,0.18121869882529043,0.2557872306735934,0.311104069181082,0.21863406000103636,-0.2867194019204713,20,0.42105263157894735,0.6331621423330888,7.210564930300807,0.014449592232132913,0.1255279183849469,-0.06633464496991362,1.3762496444217802,0.02743392424739599,-0.11231607881809214,0.04688587662684007,AAPL,selected_v3,long_cash_hysteresis,0.031027263895263085,5,50,0.0,,False,0.0,-0.005,20,5,5.0,1.398107068555598,0.17500270574103372,0.6116360952243951,-0.33360527854731137,0.5390488729512904,0.5596877056557586,-0.020638832704468202,0.6923978395365882,3.4732497414746604,43.15,27.5,3.687531549722362,0.0,0.6331621423330888,,,,,,,,,cash,0.0,0,0,False,selected_v3
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_10bps,0.3637195678381786,0.058863913696125314,0.18126919243391248,0.2358268720661279,0.2874049155674914,0.20229332832450383,-0.2909829710335292,20,0.42105263157894735,0.6331621423330888,7.210564930300807,0.013433842155274451,0.124402392990548,-0.06727055845219722,1.3449340946646227,0.05435046555330425,-0.1161387920449084,0.042622307513782154,AAPL,selected_v3,long_cash_hysteresis,0.031027263895263085,5,50,0.0,,False,0.0,-0.005,20,5,10.0,1.398107068555598,0.17500270574103372,0.6116360952243951,-0.33360527854731137,0.5382152794698645,0.5612032752574685,-0.02298799578760402,0.6923978395365882,3.4732497414746604,43.15,27.5,3.687531549722362,0.0,0.6331621423330888,,,,,,,,,cash,0.0,0,0,False,selected_v3
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_20bps,0.31140078253262304,0.05125399008797826,0.18139909905730728,0.19590825923625352,0.2395898330077766,0.17116608253631235,-0.2994401071082812,20,0.3684210526315789,0.6331621423330888,7.210564930300807,0.011403868342178559,0.13960367774603158,-0.06337935381006903,1.2848896965599463,0.10666925085885981,-0.12374871565305545,0.034165171439030195,AAPL,selected_v3,long_cash_hysteresis,0.031027263895263085,5,50,0.0,,False,0.0,-0.005,20,5,20.0,1.398107068555598,0.17500270574103372,0.6116360952243951,-0.33360527854731137,0.5365480925070125,0.5642344144608884,-0.02768632195387588,0.6923978395365882,3.4732497414746604,43.15,27.5,3.687531549722362,0.0,0.6331621423330888,,,,,,,,,cash,0.0,0,0,False,selected_v3
AAPL_long_cash_hysteresis_trend_5_50_entry_0.000_exit_-0.005_hold_20_cool_5_50bps,0.1659073424580424,0.02870603351818901,0.18201929330754751,0.076397873432809,0.09418982647588693,0.08496059432906533,-0.3378746787835095,20,0.3684210526315789,0.6331621423330888,7.210564930300807,0.005326157627859064,0.13276900715304232,-0.0690155045951645,1.1221911360388388,0.25216269093344046,-0.1462966722228447,-0.004269400236198151,AAPL,selected_v3,long_cash_hysteresis,0.031027263895263085,5,50,0.0,,False,0.0,-0.005,20,5,50.0,1.398107068555598,0.17500270574103372,0.6116360952243951,-0.33360527854731137,0.5315465316184569,0.5733278320711476,-0.041781300452690684,0.6923978395365882,3.4732497414746604,43.15,27.5,3.687531549722362,0.0,0.6331621423330888,,,,,,,,,cash,0.0,0,0,False,selected_v3
