Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,SPY,QQQ,BIL
2021-09-20,139.539794921875,282.97943115234375,21.043935775756836,167.7864990234375,352.930419921875,137.50027465820312,408.01519775390625,355.6918640136719,77.2816162109375
2021-09-21,140.0181121826172,283.4602355957031,21.176494598388672,167.18150329589844,354.696533203125,137.8109893798828,407.6297912597656,356.12957763671875,77.2731704711914
2021-09-22,142.38058471679688,287.0948181152344,21.869226455688477,169.00250244140625,340.5376281738281,139.05050659179688,411.6061706542969,359.45599365234375,77.2731704711914
2021-09-23,143.33724975585938,288.037109375,22.40845489501953,170.8000030517578,343.2662353515625,139.97482299804688,416.607177734375,362.7726745605469,77.2816162109375
2021-09-24,143.4250946044922,287.83526611328125,22.008769989013672,171.2760009765625,350.2117004394531,140.9650115966797,417.2933654785156,363.1130065917969,77.2731704711914
2021-09-27,141.9119873046875,282.8544921875,21.589147567749023,170.2899932861328,350.8268737792969,139.83209228515625,416.09954833984375,360.214599609375,77.2731704711914
2021-09-28,138.53431701660156,272.6141052246094,20.631290435791016,165.79800415039062,337.9975891113281,134.6361541748047,407.7144470214844,350.02142333984375,77.2731704711914
2021-09-29,139.4324188232422,273.0756530761719,20.44988441467285,165.05599975585938,336.9656066894531,133.17263793945312,408.4006652832031,349.4475402832031,77.2816162109375
2021-09-30,138.13404846191406,271.07568359375,20.648231506347656,164.2519989013672,336.74737548828125,132.50106811523438,403.40899658203125,348.1636962890625,77.2816162109375
2021-10-01,139.25669860839844,277.9794616699219,20.674152374267578,164.16299438476562,340.3392333984375,135.3428955078125,408.2031555175781,350.32293701171875,77.2816162109375
2021-10-04,135.83018493652344,272.21990966796875,19.667451858520508,159.48899841308594,323.68988037109375,132.48475646972656,402.93896484375,342.9698181152344,77.26471710205078
2021-10-05,137.7532958984375,277.65252685546875,20.38410186767578,161.0500030517578,330.3674621582031,134.82745361328125,407.131591796875,347.599609375,77.2731704711914
2021-10-06,138.6221466064453,281.835205078125,20.63228988647461,163.10049438476562,331.04217529296875,136.3558807373047,408.8236083984375,349.82696533203125,77.2731704711914
2021-10-07,139.8814239501953,283.50830078125,21.006057739257812,165.1215057373047,326.6565246582031,138.00131225585938,412.3581848144531,353.0365295410156,77.2731704711914
2021-10-08,139.50076293945312,283.50830078125,20.76285743713379,164.43099975585938,327.4801025390625,138.55691528320312,411.6061706542969,351.2760925292969,77.2731704711914
